"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj026",1,13,"ink_naming_cong","green","green",965,"193.150.91.207",-62.7914918353781,42.8200183622539,"Chrome","Windows","434x404","Desktop","Agent7011",3091,0,0
"subj026",1,14,"word_reading_incong","yellow","green",753,"217.24.141.39",-46.2490440532565,-3.90237850137055,"Chrome","Windows","812x245","Desktop","Agent4558",7527,0,0
"subj026",1,15,"word_reading_cong","yellow","yellow",710,"202.9.55.35",75.057816747576,-82.8977120295167,"Chrome","Windows","563x520","Desktop","Agent1886",235,0,0
"subj026",1,16,"ink_naming_cong","red","red",1026,"206.79.119.22",-62.7913127560169,119.583522649482,"Chrome","Windows","426x108","Desktop","Agent4663",112,0,0
"subj026",1,17,"ink_naming_incong","red","red",1303,"207.174.77.76",-78.570485659875,88.8423071242869,"Chrome","Windows","65x749","Desktop","Agent8636",9738,0,0
"subj026",1,18,"word_reading_cong","blue","blue",683,"221.213.25.6",-79.8179265065119,64.9414730910212,"Chrome","Windows","635x225","Desktop","Agent7885",4711,0,0
"subj026",1,19,"ink_naming_cong","blue","blue",997,"199.65.238.114",-15.5218780227005,150.086249224842,"Chrome","Windows","566x355","Desktop","Agent1501",9218,0,0
"subj026",1,20,"ink_naming_incong","green","green",1263,"206.93.142.215",61.7599716642871,-174.327545184642,"Chrome","Windows","999x160","Desktop","Agent5310",3832,0,0
"subj026",1,21,"ink_naming_incong","yellow","yellow",1063,"220.38.178.95",-79.6846735663712,39.3617532402277,"Chrome","Windows","566x122","Desktop","Agent4192",908,0,0
"subj026",1,22,"word_reading_incong","yellow","yellow",907,"222.136.139.84",11.3754176627845,-11.8681986350566,"Chrome","Windows","67x158","Desktop","Agent5800",5882,0,0
"subj026",1,23,"ink_naming_incong","green","green",1121,"194.139.75.34",10.2215509582311,-44.6309318952262,"Chrome","Windows","838x440","Desktop","Agent4118",2455,0,0
"subj026",1,24,"word_reading_incong","yellow","yellow",849,"205.17.225.104",73.8914758851752,95.6330631393939,"Chrome","Windows","257x180","Desktop","Agent1689",995,0,0
"subj026",1,25,"word_reading_cong","yellow","yellow",757,"204.246.78.157",-69.5029812399298,67.7985531650484,"Chrome","Windows","875x613","Desktop","Agent2525",2939,0,0
"subj026",1,26,"word_reading_incong","yellow","yellow",700,"206.62.31.91",-54.4749664608389,170.16993672587,"Chrome","Windows","929x46","Desktop","Agent1946",859,0,0
"subj026",1,27,"word_reading_cong","blue","blue",654,"202.216.93.41",-56.3924471335486,-5.62028216198087,"Chrome","Windows","878x768","Desktop","Agent5897",476,0,0
"subj026",1,28,"ink_naming_cong","red","red",1047,"222.96.9.191",58.6672488413751,35.3033295180649,"Chrome","Windows","125x688","Desktop","Agent8551",8449,0,0
"subj026",1,29,"word_reading_incong","yellow","yellow",650,"200.227.90.111",-40.5196710024029,83.7270333711058,"Chrome","Windows","447x611","Desktop","Agent5943",993,0,0
"subj026",1,30,"word_reading_cong","red","green",669,"197.71.110.131",0.578830428421497,-108.067003022879,"Chrome","Windows","271x640","Desktop","Agent3041",4190,0,0
"subj026",1,31,"ink_naming_cong","blue","blue",1070,"192.223.241.68",26.0399555694312,-91.3773327693343,"Chrome","Windows","966x591","Desktop","Agent6348",3228,0,0
"subj026",1,32,"ink_naming_incong","green","green",1112,"199.223.143.28",-62.4002561531961,-154.86841105856,"Chrome","Windows","258x613","Desktop","Agent2217",7054,0,0
"subj026",1,33,"word_reading_incong","yellow","yellow",630,"215.229.194.169",35.1399504672736,-77.0167427882552,"Chrome","Windows","2x261","Desktop","Agent2945",1432,0,0
"subj026",1,34,"ink_naming_cong","green","green",891,"213.114.94.124",16.1236613290384,86.0188579279929,"Chrome","Windows","264x402","Desktop","Agent2361",8573,0,0
"subj026",1,35,"ink_naming_cong","green","green",1085,"217.172.246.114",78.0391035508364,-6.82504118420184,"Chrome","Windows","491x393","Desktop","Agent6410",2296,0,0
"subj026",1,36,"word_reading_incong","green","green",686,"219.187.14.23",-19.7136849397793,164.468914708123,"Chrome","Windows","518x69","Desktop","Agent7237",2726,0,0
"subj026",1,37,"ink_naming_incong","blue","blue",1186,"194.238.108.102",-22.2946287039667,165.957661243156,"Chrome","Windows","822x508","Desktop","Agent2878",3170,0,0
"subj026",1,38,"word_reading_incong","yellow","yellow",738,"194.188.18.134",10.1122615020722,-160.561819961295,"Chrome","Windows","441x436","Desktop","Agent3999",4990,0,0
"subj026",1,39,"word_reading_incong","blue","blue",640,"223.227.252.67",-82.9105905722827,-53.2745152339339,"Chrome","Windows","28x185","Desktop","Agent4275",1839,0,0
"subj026",1,40,"word_reading_cong","green","green",773,"209.104.125.54",32.3531961115077,131.907582152635,"Chrome","Windows","198x564","Desktop","Agent2133",1192,0,0
"subj026",1,41,"word_reading_incong","blue","blue",717,"199.48.242.156",64.4871020643041,73.5824095085263,"Chrome","Windows","120x741","Desktop","Agent4742",3780,0,0
"subj026",1,42,"ink_naming_incong","green","green",1258,"195.232.204.94",78.1427489686757,-127.897416148335,"Chrome","Windows","593x140","Desktop","Agent7071",4306,0,0
"subj026",1,43,"word_reading_incong","green","green",817,"210.47.152.245",-50.6353857647628,76.0712087899446,"Chrome","Windows","832x601","Desktop","Agent5745",4784,0,0
"subj026",1,44,"ink_naming_cong","green","green",806,"205.132.27.234",5.78923086170107,-55.6249906495214,"Chrome","Windows","61x315","Desktop","Agent7904",7473,0,0
"subj026",1,45,"ink_naming_incong","yellow","yellow",1254,"212.160.227.51",-51.4351823972538,-97.5371821783483,"Chrome","Windows","816x593","Desktop","Agent1954",9307,0,0
"subj026",1,46,"ink_naming_incong","blue","blue",1133,"197.8.226.181",15.411992026493,7.20406673848629,"Chrome","Windows","212x224","Desktop","Agent2408",1142,0,0
"subj026",1,47,"word_reading_incong","blue","blue",664,"221.204.94.105",-85.7029241742566,143.288841415197,"Chrome","Windows","25x393","Desktop","Agent7041",60,0,0
"subj026",1,48,"ink_naming_incong","red","red",1221,"192.207.150.39",43.4169366862625,-170.465223882347,"Chrome","Windows","60x766","Desktop","Agent3451",787,0,0
"subj026",1,49,"word_reading_incong","green","green",660,"204.146.194.155",56.1597061576322,-9.93279187940061,"Chrome","Windows","332x420","Desktop","Agent6031",2543,0,0
"subj026",1,50,"word_reading_cong","blue","blue",830,"222.10.152.167",42.2497778339311,85.1887380424887,"Chrome","Windows","152x122","Desktop","Agent7367",1196,0,0
"subj026",2,1,"word_reading_incong","yellow","yellow",792,"219.246.46.54",40.4544799122959,-165.965759502724,"Chrome","Windows","600x347","Desktop","Agent1753",5149,0,0
"subj026",2,2,"word_reading_incong","yellow","yellow",775,"215.186.233.13",27.6398271135986,48.6946502979845,"Chrome","Windows","667x36","Desktop","Agent4719",8405,0,0
"subj026",2,3,"word_reading_incong","yellow","yellow",704,"197.24.42.189",-70.4850454581901,-51.2776882387698,"Chrome","Windows","962x249","Desktop","Agent3307",6679,0,0
"subj026",2,4,"word_reading_cong","red","red",794,"211.197.127.4",-63.0704932892695,-171.340822884813,"Chrome","Windows","134x120","Desktop","Agent2482",2762,0,0
"subj026",2,5,"word_reading_incong","red","red",741,"200.124.226.212",-87.6776066422462,24.990873131901,"Chrome","Windows","546x528","Desktop","Agent2045",2925,0,0
"subj026",2,6,"ink_naming_cong","red","red",984,"204.208.212.153",-84.7110861120746,150.634788544849,"Chrome","Windows","919x666","Desktop","Agent5457",7245,0,0
"subj026",2,7,"word_reading_cong","red","red",724,"207.32.218.238",-46.1405052384362,3.62571031786501,"Chrome","Windows","512x44","Desktop","Agent7213",4709,0,0
"subj026",2,8,"ink_naming_incong","yellow","blue",1031,"215.118.140.18",24.0123484656215,67.8641068562865,"Chrome","Windows","508x68","Desktop","Agent4510",3512,0,0
"subj026",2,9,"word_reading_incong","green",NA,NA,"192.236.25.171",3.25308644212782,-86.3045984320343,"Chrome","Windows","176x183","Desktop","Agent8185",5769,0,0
"subj026",2,10,"word_reading_incong","red","red",652,"206.112.240.134",79.6368906833231,-155.604051975533,"Chrome","Windows","673x25","Desktop","Agent4681",966,0,0
"subj026",2,11,"word_reading_cong","red","red",619,"199.249.102.146",-1.88747245352715,-127.346255136654,"Chrome","Windows","369x424","Desktop","Agent5149",4064,0,0
"subj026",2,12,"ink_naming_incong","green","green",1231,"200.232.169.143",-4.13375264033675,-150.842255651951,"Chrome","Windows","585x14","Desktop","Agent3949",4779,0,0
"subj026",2,13,"ink_naming_incong","green","green",1189,"210.32.39.39",84.0796633483842,20.1805833075196,"Chrome","Windows","306x76","Desktop","Agent1464",3076,0,0
"subj026",2,14,"ink_naming_incong","red","red",1262,"198.120.81.231",69.0332212904468,57.8038046043366,"Chrome","Windows","788x530","Desktop","Agent7076",418,0,0
"subj026",2,15,"word_reading_incong","red","red",787,"208.137.93.158",41.7430273303762,-159.777545649558,"Chrome","Windows","917x426","Desktop","Agent7630",2249,0,0
"subj026",2,16,"word_reading_incong","red","red",615,"201.124.166.156",-65.7757957465947,149.674496948719,"Chrome","Windows","708x642","Desktop","Agent1288",3611,0,0
"subj026",2,17,"word_reading_incong","blue","blue",667,"221.156.174.4",73.3201695140451,15.5409042723477,"Chrome","Windows","507x586","Desktop","Agent6992",3278,0,0
"subj026",2,18,"word_reading_incong","yellow","yellow",735,"223.24.152.176",67.6337200636044,107.160973353311,"Chrome","Windows","142x616","Desktop","Agent4843",4506,0,0
"subj026",2,19,"ink_naming_incong","red","red",1196,"208.243.24.168",-76.5006465045735,130.958014195785,"Chrome","Windows","860x342","Desktop","Agent3205",6153,0,0
"subj026",2,20,"ink_naming_cong","green","green",1039,"212.255.191.77",57.961898194626,-51.6809925623238,"Chrome","Windows","130x498","Desktop","Agent7006",8121,0,0
"subj026",2,21,"ink_naming_cong","yellow","yellow",1057,"195.192.228.170",-72.099702344276,-128.670956678689,"Chrome","Windows","709x72","Desktop","Agent2758",1210,0,0
"subj026",2,22,"ink_naming_incong","green","green",1138,"195.122.30.237",-67.1617449028417,-130.899874633178,"Chrome","Windows","549x708","Desktop","Agent1507",6504,0,0
"subj026",2,23,"word_reading_cong","yellow","yellow",640,"202.176.228.229",-39.7305563511327,40.2072680834681,"Chrome","Windows","846x678","Desktop","Agent9013",4450,0,0
"subj026",2,24,"ink_naming_cong","green","green",941,"212.205.225.59",-21.1942990589887,-146.72095910646,"Chrome","Windows","628x3","Desktop","Agent2292",6583,0,0
"subj026",2,25,"word_reading_cong","red","red",695,"198.151.215.129",47.3214767128229,-75.2126155793667,"Chrome","Windows","250x422","Desktop","Agent4327",2350,0,0
"subj026",2,26,"word_reading_cong","red","red",536,"214.215.2.96",-18.9238100498915,-83.0849319789559,"Chrome","Windows","175x207","Desktop","Agent1114",1140,0,0
"subj026",2,27,"word_reading_incong","blue","blue",730,"213.0.187.200",20.6030062073842,-163.771618148312,"Chrome","Windows","935x437","Desktop","Agent7083",1397,0,0
"subj026",2,28,"ink_naming_incong","blue","blue",1255,"220.26.9.95",61.945335441269,115.067605767399,"Chrome","Windows","178x565","Desktop","Agent9088",1957,0,0
"subj026",2,29,"word_reading_cong","green","green",602,"209.192.222.121",21.2895744340494,-150.313985785469,"Chrome","Windows","562x174","Desktop","Agent1592",396,0,0
"subj026",2,30,"word_reading_incong","blue","blue",603,"194.147.172.23",3.66254555527121,-122.080193795264,"Chrome","Windows","937x412","Desktop","Agent1174",8226,0,0
"subj026",2,31,"word_reading_cong","green","green",536,"212.131.201.122",-27.3717833217233,-150.017453832552,"Chrome","Windows","268x293","Desktop","Agent7963",5163,0,0
"subj026",2,32,"word_reading_cong","yellow","yellow",625,"197.254.153.187",45.0199724826962,-119.340557260439,"Chrome","Windows","981x436","Desktop","Agent6677",7990,0,0
"subj026",2,33,"ink_naming_cong","green","green",832,"212.208.135.135",35.4690197948366,-112.883609281853,"Chrome","Windows","466x761","Desktop","Agent3726",5781,0,0
"subj026",2,34,"ink_naming_cong","blue","blue",948,"192.126.190.49",54.6007847366855,-76.4633989613503,"Chrome","Windows","784x258","Desktop","Agent2111",2338,0,0
"subj026",2,35,"word_reading_cong","yellow","yellow",666,"205.199.227.224",-22.4754176381975,62.4818930402398,"Chrome","Windows","777x267","Desktop","Agent9776",3520,0,0
"subj026",2,36,"ink_naming_cong","green","green",897,"209.228.120.118",-76.6779074957594,-38.1550040189177,"Chrome","Windows","323x600","Desktop","Agent1520",7634,0,0
"subj026",2,37,"ink_naming_cong","green","green",964,"219.48.140.190",-19.4011013908312,-103.299857955426,"Chrome","Windows","525x138","Desktop","Agent5828",9968,0,0
"subj026",2,38,"word_reading_incong","red","red",798,"220.198.45.197",-81.4529320551082,-118.765338761732,"Chrome","Windows","808x44","Desktop","Agent4193",777,0,0
"subj026",2,39,"ink_naming_incong","red","red",1092,"192.224.60.95",53.3141041360795,98.6292391363531,"Chrome","Windows","507x432","Desktop","Agent1638",9615,0,0
"subj026",2,40,"word_reading_incong","blue","blue",760,"216.188.50.75",74.0836351225153,179.634985299781,"Chrome","Windows","610x219","Desktop","Agent6092",2519,0,0
"subj026",2,41,"ink_naming_cong","red","red",1005,"218.126.51.160",-8.77828697673976,-64.7709792293608,"Chrome","Windows","864x348","Desktop","Agent1196",867,0,0
"subj026",2,42,"ink_naming_incong","yellow","yellow",1228,"205.4.241.141",-53.3979334775358,120.524343168363,"Chrome","Windows","366x598","Desktop","Agent8931",5995,0,0
"subj026",2,43,"word_reading_incong","blue","green",770,"219.136.239.33",80.9402299392968,8.94061627797782,"Chrome","Windows","45x724","Desktop","Agent7013",7875,0,0
"subj026",2,44,"ink_naming_incong","yellow","yellow",1189,"196.162.40.106",71.2936550332233,-33.1205805949867,"Chrome","Windows","778x735","Desktop","Agent8533",1835,0,0
"subj026",2,45,"word_reading_cong","yellow","red",663,"221.72.207.243",-66.359020890668,158.789708185941,"Chrome","Windows","924x256","Desktop","Agent3782",3122,0,0
"subj026",2,46,"word_reading_cong","blue","blue",841,"206.138.242.41",22.0584737788886,-21.4302823226899,"Chrome","Windows","475x388","Desktop","Agent3412",6093,0,0
"subj026",2,47,"ink_naming_cong","green","green",1001,"221.10.220.25",59.2582536488771,-174.057982340455,"Chrome","Windows","954x19","Desktop","Agent8490",8707,0,0
"subj026",2,48,"word_reading_cong","green","green",579,"216.77.11.201",-77.4934275727719,129.55015017651,"Chrome","Windows","836x567","Desktop","Agent8138",3261,0,0
"subj026",2,49,"word_reading_incong","green","green",580,"200.134.234.181",-47.852815403603,-34.582949699834,"Chrome","Windows","293x376","Desktop","Agent9219",8850,0,0
"subj026",2,50,"word_reading_incong","blue","blue",671,"193.12.143.93",10.3147830348462,129.068254446611,"Chrome","Windows","428x89","Desktop","Agent7194",962,0,0
"subj026",3,1,"word_reading_incong","blue","blue",780,"206.170.242.152",53.0994080146775,47.7497218921781,"Chrome","Windows","840x632","Desktop","Agent3902",224,0,0
"subj026",3,2,"word_reading_incong","red","red",613,"217.16.184.120",-4.82233269140124,150.287636518478,"Chrome","Windows","759x628","Desktop","Agent5460",179,0,0
"subj026",3,3,"word_reading_cong","blue","blue",557,"216.84.108.196",68.2720357691869,-147.648046128452,"Chrome","Windows","356x682","Desktop","Agent1919",3916,0,0
"subj026",3,4,"ink_naming_incong","red","red",1197,"194.28.166.62",-67.910959222354,106.499214805663,"Chrome","Windows","497x203","Desktop","Agent8026",4286,0,0
"subj026",3,5,"word_reading_cong","yellow","yellow",717,"221.176.91.50",-81.2677833577618,128.307833271101,"Chrome","Windows","738x174","Desktop","Agent6664",3856,0,0
"subj026",3,6,"ink_naming_cong","blue","blue",772,"216.120.106.12",61.013711085543,84.9511099979281,"Chrome","Windows","340x367","Desktop","Agent9550",7085,0,0
"subj026",3,7,"ink_naming_incong","green","green",122,"223.150.145.210",18.7677950039506,-158.322938522324,"Chrome","Windows","766x406","Desktop","Agent8971",7348,0,0
"subj026",3,8,"ink_naming_incong","green","green",1310,"197.249.182.243",-60.7057525450364,174.341955017298,"Chrome","Windows","896x87","Desktop","Agent9601",3168,0,0
"subj026",3,9,"ink_naming_cong","red","red",732,"223.24.143.208",82.169356578961,133.62765815109,"Chrome","Windows","568x581","Desktop","Agent1397",8629,0,0
"subj026",3,10,"ink_naming_cong","green","green",242,"194.189.36.64",76.6408055881038,-166.795266587287,"Chrome","Windows","929x135","Desktop","Agent7859",420,0,0
"subj026",3,11,"word_reading_cong","red","red",681,"214.91.163.35",-64.1597494762391,-176.35450755246,"Chrome","Windows","592x158","Desktop","Agent9775",2735,0,0
"subj026",3,12,"word_reading_cong","yellow","yellow",685,"203.145.35.235",81.4030705019832,-34.8000426683575,"Chrome","Windows","974x105","Desktop","Agent8721",5005,0,0
"subj026",3,13,"ink_naming_incong","blue","blue",1278,"220.214.220.43",-53.8928509969264,72.4424461182207,"Chrome","Windows","1016x691","Desktop","Agent6172",9694,0,0
"subj026",3,14,"word_reading_cong","blue","blue",678,"194.76.129.120",70.8023683866486,144.038296798244,"Chrome","Windows","45x389","Desktop","Agent8047",6997,0,0
"subj026",3,15,"word_reading_cong","red","red",653,"206.87.238.211",29.7327598370612,115.276263356209,"Chrome","Windows","1x692","Desktop","Agent2925",1957,0,0
"subj026",3,16,"ink_naming_cong","red","red",892,"218.107.223.148",-0.183504545129836,-131.923133768141,"Chrome","Windows","517x596","Desktop","Agent8573",7196,0,0
"subj026",3,17,"word_reading_incong","red","red",661,"204.129.136.15",-22.598615437746,-36.8765613622963,"Chrome","Windows","90x627","Desktop","Agent3690",1199,0,0
"subj026",3,18,"ink_naming_cong","green","green",1016,"203.106.103.214",52.3083059722558,-92.6716963481158,"Chrome","Windows","305x403","Desktop","Agent2966",1665,0,0
"subj026",3,19,"word_reading_incong","yellow","yellow",829,"211.84.135.234",-14.4047484453768,129.717680532485,"Chrome","Windows","73x524","Desktop","Agent1126",2839,0,0
"subj026",3,20,"word_reading_cong","yellow","yellow",816,"223.1.116.22",59.8420155281201,74.0166074316949,"Chrome","Windows","450x372","Desktop","Agent4400",3075,0,0
"subj026",3,21,"ink_naming_incong","yellow","yellow",1135,"218.245.66.13",2.6358217606321,-107.215822348371,"Chrome","Windows","470x134","Desktop","Agent9506",6683,0,0
"subj026",3,22,"ink_naming_incong","red","red",1018,"198.78.101.96",-47.9039295902476,41.8646637909114,"Chrome","Windows","419x598","Desktop","Agent7239",6251,0,0
"subj026",3,23,"word_reading_cong","red","red",673,"208.136.63.215",-19.1252585314214,105.256022075191,"Chrome","Windows","767x145","Desktop","Agent3823",4525,0,0
"subj026",3,24,"ink_naming_incong","blue","blue",1337,"192.121.255.51",-51.2600414827466,-167.818384822458,"Chrome","Windows","395x324","Desktop","Agent4314",4185,0,0
"subj026",3,25,"word_reading_incong","blue","blue",673,"223.230.75.169",6.21961174998432,-128.995523331687,"Chrome","Windows","828x479","Desktop","Agent4518",1400,0,0
"subj026",3,26,"ink_naming_cong","green","green",924,"193.184.44.221",-77.7842813311145,148.43739291653,"Chrome","Windows","594x467","Desktop","Agent5868",6819,0,0
"subj026",3,27,"ink_naming_incong","green",NA,NA,"214.78.20.218",-56.4075879519805,-64.0724843926728,"Chrome","Windows","944x105","Desktop","Agent7963",9474,0,0
"subj026",3,28,"word_reading_incong","blue","blue",663,"196.225.105.151",-61.8347796052694,1.43070889636874,"Chrome","Windows","788x418","Desktop","Agent6312",4933,0,0
"subj026",3,29,"ink_naming_cong","yellow","yellow",873,"212.175.157.181",-59.458134630695,-21.7642854899168,"Chrome","Windows","149x711","Desktop","Agent4346",8839,0,0
"subj026",3,30,"word_reading_cong","yellow","blue",712,"195.124.163.54",22.6297213090584,90.2437397092581,"Chrome","Windows","28x217","Desktop","Agent2249",7890,0,0
"subj026",3,31,"ink_naming_incong","red","red",1120,"203.230.175.56",44.1974542289972,-132.451415872201,"Chrome","Windows","449x727","Desktop","Agent8263",3894,0,0
"subj026",3,32,"ink_naming_incong","yellow","yellow",1050,"204.98.204.96",-53.7615080410615,96.3548486027867,"Chrome","Windows","961x315","Desktop","Agent1751",4103,0,0
"subj026",3,33,"ink_naming_incong","yellow","yellow",2134,"192.145.61.209",-86.8823729502037,84.438705900684,"Chrome","Windows","629x268","Desktop","Agent9897",9994,0,0
"subj026",3,34,"ink_naming_cong","yellow","yellow",1003,"214.241.68.241",-84.4593783980235,46.5604416467249,"Chrome","Windows","337x453","Desktop","Agent6515",1795,0,0
"subj026",3,35,"word_reading_cong","yellow","yellow",729,"192.220.218.24",-70.2520262869075,-131.481873840094,"Chrome","Windows","1022x47","Desktop","Agent9662",4551,0,0
"subj026",3,36,"ink_naming_cong","green","green",3359,"192.75.221.199",3.56100018136203,-72.272881558165,"Chrome","Windows","84x258","Desktop","Agent8654",410,0,0
"subj026",3,37,"word_reading_incong","red","red",27,"205.195.99.167",27.4654880538583,42.9787575267255,"Chrome","Windows","610x446","Desktop","Agent9848",2564,0,0
"subj026",3,38,"ink_naming_incong","green","green",1037,"193.188.153.47",-42.0840700808913,-47.7538850158453,"Chrome","Windows","197x617","Desktop","Agent6388",25,0,0
"subj026",3,39,"ink_naming_cong","blue","blue",1027,"212.16.179.248",75.9620625386015,164.095119964331,"Chrome","Windows","924x213","Desktop","Agent4558",9315,0,0
"subj026",3,40,"ink_naming_cong","blue","blue",957,"223.128.28.210",48.107068114914,9.60680642165244,"Chrome","Windows","994x248","Desktop","Agent5895",7768,0,0
"subj026",3,41,"ink_naming_cong","green","green",1125,"214.62.226.222",3.27724623028189,-38.7736662570387,"Chrome","Windows","160x162","Desktop","Agent4660",1594,0,0
"subj026",3,42,"ink_naming_cong","yellow","yellow",970,"204.90.119.108",-20.3400345146656,97.5219490751624,"Chrome","Windows","664x498","Desktop","Agent8728",6674,0,0
"subj026",3,43,"word_reading_incong","yellow","yellow",870,"221.26.81.202",-45.7450515730307,-121.439398471266,"Chrome","Windows","584x424","Desktop","Agent4003",9067,0,0
"subj026",3,44,"word_reading_incong","green","green",767,"211.37.87.169",-41.2380475876853,-135.181834157556,"Chrome","Windows","251x27","Desktop","Agent9316",4293,0,0
"subj026",3,45,"ink_naming_incong","yellow","yellow",1211,"199.169.118.148",-77.7830165019259,-103.322931239381,"Chrome","Windows","860x486","Desktop","Agent2173",7186,0,0
"subj026",3,46,"ink_naming_incong","yellow","yellow",1209,"199.235.147.101",2.30294348672032,-152.732540946454,"Chrome","Windows","254x652","Desktop","Agent1072",1236,0,0
"subj026",3,47,"ink_naming_incong","yellow","yellow",1075,"212.116.140.45",69.4520498625934,-63.4650611970574,"Chrome","Windows","958x325","Desktop","Agent6287",7363,0,0
"subj026",3,48,"ink_naming_cong","yellow",NA,NA,"197.45.11.205",20.8016712684184,-110.724318791181,"Chrome","Windows","343x291","Desktop","Agent4076",5798,0,0
"subj026",3,49,"ink_naming_incong","yellow","yellow",1281,"193.229.115.171",-19.3596257222816,174.203633749858,"Chrome","Windows","132x492","Desktop","Agent5302",4113,0,0
"subj026",3,50,"ink_naming_cong","red","red",899,"215.235.251.87",-5.35345571581274,-131.695454455912,"Chrome","Windows","414x381","Desktop","Agent2646",1453,0,0
"subj026",4,1,"ink_naming_cong","red","red",1148,"210.150.201.26",56.441204873845,171.345688663423,"Chrome","Windows","286x511","Desktop","Agent1867",4360,0,0
"subj026",4,2,"ink_naming_cong","green","green",945,"196.145.29.220",54.7203566506505,-145.5014512036,"Chrome","Windows","690x493","Desktop","Agent2248",4835,0,0
"subj026",4,3,"word_reading_incong","blue","blue",776,"201.188.214.181",58.7312974361703,67.8492884058505,"Chrome","Windows","308x748","Desktop","Agent2495",3050,0,0
"subj026",4,4,"word_reading_incong","blue","blue",785,"219.58.212.100",-83.624672354199,-176.984102558345,"Chrome","Windows","670x7","Desktop","Agent5752",3480,0,0
"subj026",4,5,"word_reading_cong","blue","blue",760,"195.64.244.229",-9.90729253739119,12.7513275202364,"Chrome","Windows","940x386","Desktop","Agent3987",2435,0,0
"subj026",4,6,"ink_naming_incong","green","green",1191,"211.148.132.231",64.9667362729087,80.7185389939696,"Chrome","Windows","705x104","Desktop","Agent9968",5122,0,0
"subj026",4,7,"ink_naming_incong","blue","blue",1192,"219.180.11.13",-35.725070675835,-27.5398404803127,"Chrome","Windows","715x722","Desktop","Agent3146",8348,0,0
"subj026",4,8,"word_reading_incong","red","red",956,"217.150.186.207",84.0290248347446,-173.021423304453,"Chrome","Windows","356x146","Desktop","Agent4121",5177,0,0
"subj026",4,9,"ink_naming_cong","red","red",1037,"193.47.165.134",35.8607298089191,11.1371128633618,"Chrome","Windows","37x677","Desktop","Agent4802",3307,0,0
"subj026",4,10,"ink_naming_cong","blue","blue",1111,"215.132.121.44",58.2970816176385,-124.05062533915,"Chrome","Windows","655x756","Desktop","Agent8806",9899,0,0
"subj026",4,11,"ink_naming_cong","blue","blue",985,"206.61.222.144",-44.8524406598881,147.426655255258,"Chrome","Windows","842x587","Desktop","Agent8087",445,0,0
"subj026",4,12,"ink_naming_cong","red","red",1073,"192.40.93.140",-59.1364236082882,79.9678078852594,"Chrome","Windows","164x138","Desktop","Agent6623",9459,0,0
"subj026",4,13,"word_reading_incong","yellow","yellow",793,"200.60.143.84",7.17100775800645,-150.367043735459,"Chrome","Windows","729x714","Desktop","Agent6083",7242,0,0
"subj026",4,14,"ink_naming_cong","green","green",1002,"199.147.98.73",54.4700333336368,-139.940364137292,"Chrome","Windows","957x325","Desktop","Agent5766",4654,0,0
"subj026",4,15,"word_reading_cong","green","green",612,"207.174.126.6",70.8494137041271,-128.114746743813,"Chrome","Windows","660x378","Desktop","Agent7082",694,0,0
