"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj006",1,12,"ink_naming_incong","yellow","yellow",1058,"215.248.242.70",22.5697573833168,-126.706973835826,"Chrome","Windows","16x187","Desktop","Agent6206",3396,0,0
"subj006",1,13,"word_reading_incong","blue","blue",800,"200.14.127.39",-40.6156252278015,98.7346156686544,"Chrome","Windows","21x265","Desktop","Agent9058",1751,0,0
"subj006",1,14,"word_reading_cong","red","yellow",570,"214.3.167.10",53.0684098927304,-62.883704546839,"Chrome","Windows","227x327","Desktop","Agent8143",3407,0,0
"subj006",1,15,"word_reading_cong","yellow","yellow",711,"216.61.6.209",36.533404989168,-66.640738165006,"Chrome","Windows","951x217","Desktop","Agent8042",4999,0,0
"subj006",1,16,"ink_naming_incong","yellow","yellow",1064,"217.89.139.65",57.6225302321836,25.2604953199625,"Chrome","Windows","28x76","Desktop","Agent4763",744,0,0
"subj006",1,17,"word_reading_cong","blue","blue",652,"215.170.119.110",64.7262211656198,-38.8928671460599,"Chrome","Windows","997x158","Desktop","Agent2100",6863,0,0
"subj006",1,18,"word_reading_cong","green","green",766,"207.237.28.185",69.9691852089018,68.1688617076725,"Chrome","Windows","288x475","Desktop","Agent3345",3200,0,0
"subj006",1,19,"word_reading_incong","yellow","blue",657,"222.18.85.33",43.1128822267056,151.776439379901,"Chrome","Windows","718x520","Desktop","Agent5971",1654,0,0
"subj006",1,20,"ink_naming_cong","green","green",934,"216.135.117.134",-56.2066077673808,-140.870598312467,"Chrome","Windows","42x59","Desktop","Agent2569",7650,0,0
"subj006",1,21,"ink_naming_cong","red","red",950,"195.22.34.127",64.0476591652259,28.7717580422759,"Chrome","Windows","318x195","Desktop","Agent9610",6727,0,0
"subj006",1,22,"word_reading_cong","blue","blue",692,"210.28.167.74",78.3146663289517,-26.5722624957561,"Chrome","Windows","283x755","Desktop","Agent3975",4505,0,0
"subj006",1,23,"ink_naming_incong","red","red",1208,"193.163.193.122",-61.4135631965473,59.9162283539772,"Chrome","Windows","219x452","Desktop","Agent9082",6446,0,0
"subj006",1,24,"word_reading_incong","yellow","yellow",789,"211.93.195.134",47.5692192837596,77.056572670117,"Chrome","Windows","657x414","Desktop","Agent6695",3480,0,0
"subj006",1,25,"ink_naming_cong","yellow","yellow",1104,"205.251.40.147",42.885089549236,62.6414441596717,"Chrome","Windows","746x32","Desktop","Agent8487",7701,0,0
"subj006",1,26,"word_reading_cong","red","red",724,"204.247.248.170",-32.6114365132526,39.8946446366608,"Chrome","Windows","706x402","Desktop","Agent6182",8441,0,0
"subj006",1,27,"word_reading_incong","green","green",793,"200.25.101.0",-78.1600611610338,91.2764077819884,"Chrome","Windows","93x19","Desktop","Agent5527",5481,0,0
"subj006",1,28,"word_reading_cong","blue","blue",236,"193.104.241.126",66.0854368284345,-141.610542498529,"Chrome","Windows","632x682","Desktop","Agent2063",1203,0,0
"subj006",1,29,"ink_naming_cong","blue","blue",873,"199.152.139.34",-73.14520068001,-76.4585838094354,"Chrome","Windows","379x675","Desktop","Agent4837",6205,0,0
"subj006",1,30,"word_reading_incong","green","green",653,"198.197.213.35",-34.726234562695,81.32318995893,"Chrome","Windows","445x245","Desktop","Agent7133",6685,0,0
"subj006",1,31,"word_reading_incong","red","red",604,"197.6.197.75",56.468625725247,-53.4248650353402,"Chrome","Windows","322x133","Desktop","Agent4947",6782,0,0
"subj006",1,32,"ink_naming_incong","red","red",1135,"202.168.41.103",-46.9221970858052,72.6769033726305,"Chrome","Windows","558x460","Desktop","Agent9286",789,0,0
"subj006",1,33,"ink_naming_incong","green","green",1139,"221.107.220.48",-46.4114453969523,127.178288083524,"Chrome","Windows","619x652","Desktop","Agent2743",6555,0,0
"subj006",1,34,"word_reading_incong","green","green",670,"203.26.144.198",1.6093012271449,-119.025216735899,"Chrome","Windows","970x733","Desktop","Agent5332",8458,0,0
"subj006",1,35,"ink_naming_cong","green","green",891,"219.44.1.198",-73.0332167772576,30.0125898420811,"Chrome","Windows","515x360","Desktop","Agent1655",7721,0,0
"subj006",1,36,"ink_naming_cong","green","green",844,"204.206.149.164",-15.6258358759806,-54.695560047403,"Chrome","Windows","343x489","Desktop","Agent2029",6487,0,0
"subj006",1,37,"word_reading_incong","blue","blue",603,"220.29.204.195",81.3049408793449,140.784010067582,"Chrome","Windows","289x560","Desktop","Agent6431",3335,0,0
"subj006",1,38,"word_reading_cong","red","yellow",700,"214.21.68.211",83.7689674878493,23.4931977745146,"Chrome","Windows","980x133","Desktop","Agent1878",9851,0,0
"subj006",1,39,"word_reading_incong","green","green",4330,"212.200.235.253",-40.8796660322696,-65.6654608994722,"Chrome","Windows","156x743","Desktop","Agent3154",8589,0,0
"subj006",1,40,"word_reading_incong","green","green",801,"195.204.92.64",60.9934766264632,71.4134829305112,"Chrome","Windows","36x380","Desktop","Agent1962",3821,0,0
"subj006",1,41,"word_reading_incong","blue","blue",835,"201.136.69.139",42.1353991376236,3.34645858034492,"Chrome","Windows","964x39","Desktop","Agent5719",3866,0,0
"subj006",1,42,"ink_naming_cong","blue",NA,NA,"210.253.151.213",81.9230233831331,-21.4047612715513,"Chrome","Windows","937x128","Desktop","Agent4149",1616,0,0
"subj006",1,43,"ink_naming_cong","red","red",980,"211.107.111.26",16.4389300625771,-16.2191498558968,"Chrome","Windows","1011x428","Desktop","Agent9176",2100,0,0
"subj006",1,44,"word_reading_cong","green","green",743,"215.148.100.185",72.9726595804095,-56.4214134402573,"Chrome","Windows","720x553","Desktop","Agent3321",4498,0,0
"subj006",1,45,"word_reading_incong","red","red",751,"192.212.159.95",88.4888625517488,-22.8982661291957,"Chrome","Windows","413x234","Desktop","Agent3751",8774,0,0
"subj006",1,46,"ink_naming_incong","blue","blue",1077,"202.198.74.96",-42.413919554092,34.1476038750261,"Chrome","Windows","187x334","Desktop","Agent2620",9568,0,0
"subj006",1,47,"word_reading_cong","blue","blue",577,"216.244.173.98",77.9287248663604,23.2276106346399,"Chrome","Windows","808x615","Desktop","Agent2684",8577,0,0
"subj006",1,48,"ink_naming_incong","yellow","yellow",1235,"207.54.72.151",-25.0737518398091,39.8344114422798,"Chrome","Windows","917x84","Desktop","Agent9805",6685,0,0
"subj006",1,49,"word_reading_incong","green","green",820,"192.234.47.230",-70.8769231522456,83.0290562845767,"Chrome","Windows","690x684","Desktop","Agent8098",1101,0,0
"subj006",1,50,"word_reading_incong","red","red",510,"195.67.156.167",-74.4390452932566,-131.23949451372,"Chrome","Windows","77x559","Desktop","Agent4991",3740,0,0
"subj006",2,1,"ink_naming_incong","blue","blue",1159,"206.25.205.115",-60.0843959441409,90.3439472895116,"Chrome","Windows","298x525","Desktop","Agent9240",4226,0,0
"subj006",2,2,"word_reading_incong","blue","blue",607,"204.205.109.17",27.1948102908209,-69.7131297178566,"Chrome","Windows","657x173","Desktop","Agent7158",812,0,0
"subj006",2,3,"word_reading_incong","blue","blue",846,"216.139.12.215",88.1163237523288,160.329618863761,"Chrome","Windows","679x538","Desktop","Agent4340",9751,0,0
"subj006",2,4,"word_reading_incong","red","red",786,"208.176.62.126",28.3149993047118,18.2241237256676,"Chrome","Windows","309x114","Desktop","Agent2309",768,0,0
"subj006",2,5,"word_reading_cong","green","green",643,"195.12.209.218",61.6265476914123,-159.099596282467,"Chrome","Windows","318x105","Desktop","Agent4047",5979,0,0
"subj006",2,6,"word_reading_cong","blue","blue",811,"198.145.128.110",57.9893122566864,13.7014113832265,"Chrome","Windows","442x143","Desktop","Agent9958",7653,0,0
"subj006",2,7,"ink_naming_cong","blue","blue",1140,"196.76.23.237",30.0991249037907,126.469001630321,"Chrome","Windows","862x375","Desktop","Agent1827",3040,0,0
"subj006",2,8,"ink_naming_cong","yellow","yellow",997,"202.18.29.183",-60.2776038413867,-132.348367245868,"Chrome","Windows","319x339","Desktop","Agent4939",7078,0,0
"subj006",2,9,"word_reading_cong","red","red",817,"217.174.203.192",-42.377001545392,80.775982439518,"Chrome","Windows","767x167","Desktop","Agent8572",2009,0,0
"subj006",2,10,"word_reading_incong","red","red",113,"217.70.158.40",-69.0342370094731,-5.63608355820179,"Chrome","Windows","606x173","Desktop","Agent2156",3118,0,0
"subj006",2,11,"ink_naming_cong","blue","blue",1041,"194.153.161.232",-14.2084379447624,-49.3220867123455,"Chrome","Windows","106x41","Desktop","Agent3023",6390,0,0
"subj006",2,12,"word_reading_cong","blue","blue",602,"201.57.54.119",-32.185697061941,57.32356547378,"Chrome","Windows","746x17","Desktop","Agent6173",3083,0,0
"subj006",2,13,"ink_naming_cong","green","green",960,"214.124.164.20",20.3853708459064,165.291350316256,"Chrome","Windows","286x726","Desktop","Agent9336",6897,0,0
"subj006",2,14,"word_reading_cong","green","green",679,"213.85.61.209",5.48138266894966,-144.683226412162,"Chrome","Windows","873x16","Desktop","Agent8094",6049,0,0
"subj006",2,15,"word_reading_cong","blue","blue",668,"205.83.169.51",1.10192539170384,88.8149445690215,"Chrome","Windows","252x577","Desktop","Agent6484",4716,0,0
"subj006",2,16,"word_reading_cong","yellow","yellow",835,"223.30.93.126",42.8350904071704,-61.7776465415955,"Chrome","Windows","808x236","Desktop","Agent8750",8501,0,0
"subj006",2,17,"word_reading_incong","green","green",670,"200.127.101.14",-33.9991747448221,16.0574636142701,"Chrome","Windows","926x434","Desktop","Agent7754",7821,0,0
"subj006",2,18,"word_reading_incong","yellow","yellow",799,"215.77.215.14",-9.96580488514155,-177.950674714521,"Chrome","Windows","999x95","Desktop","Agent8722",2883,0,0
"subj006",2,19,"word_reading_cong","blue","blue",774,"203.23.30.38",18.3715213369578,-8.81634584628046,"Chrome","Windows","307x712","Desktop","Agent6084",5983,0,0
"subj006",2,20,"word_reading_cong","green","green",605,"215.199.242.204",24.4111049780622,138.795183934271,"Chrome","Windows","998x696","Desktop","Agent1690",1225,0,0
"subj006",2,21,"word_reading_cong","red","red",657,"207.231.26.171",33.4143984038383,-71.2514166533947,"Chrome","Windows","826x353","Desktop","Agent5906",3424,0,0
"subj006",2,22,"ink_naming_incong","blue",NA,NA,"197.44.14.41",64.6569061372429,131.346324803308,"Chrome","Windows","238x504","Desktop","Agent2361",8996,0,0
"subj006",2,23,"ink_naming_cong","blue","blue",1081,"207.12.44.203",-40.9124112781137,94.3439056444913,"Chrome","Windows","946x470","Desktop","Agent9502",130,0,0
"subj006",2,24,"ink_naming_incong","blue","blue",1108,"199.227.214.69",-89.5117364544421,12.4127320758998,"Chrome","Windows","846x550","Desktop","Agent5091",4060,0,0
"subj006",2,25,"ink_naming_incong","green","green",1077,"218.138.103.85",-21.2685594521463,91.3353847805411,"Chrome","Windows","609x710","Desktop","Agent6021",3951,0,0
"subj006",2,26,"ink_naming_incong","blue",NA,NA,"207.46.108.250",16.4251303067431,-179.809392923489,"Chrome","Windows","542x342","Desktop","Agent9406",376,0,0
"subj006",2,27,"word_reading_incong","red",NA,NA,"214.162.9.64",-24.3581603094935,-148.889575889334,"Chrome","Windows","673x24","Desktop","Agent3614",6328,0,0
"subj006",2,28,"ink_naming_cong","red","red",957,"193.172.103.187",-54.115434656851,34.9114312883466,"Chrome","Windows","234x494","Desktop","Agent1674",106,0,0
"subj006",2,29,"word_reading_incong","red","red",810,"223.38.123.29",-89.9293098365888,150.811174800619,"Chrome","Windows","240x494","Desktop","Agent3530",5414,0,0
"subj006",2,30,"ink_naming_incong","yellow","yellow",1099,"200.24.245.253",57.1813270077109,31.4740317407995,"Chrome","Windows","652x355","Desktop","Agent6329",4639,0,0
"subj006",2,31,"word_reading_incong","blue","blue",702,"204.73.129.61",0.29391604475677,-116.134993275627,"Chrome","Windows","386x362","Desktop","Agent3154",7573,0,0
"subj006",2,32,"ink_naming_cong","red","red",870,"192.33.28.239",-70.2943357871845,141.294493535534,"Chrome","Windows","955x396","Desktop","Agent1740",3078,0,0
"subj006",2,33,"word_reading_incong","green","green",879,"202.37.143.177",-38.4857593243942,-92.561955275014,"Chrome","Windows","846x148","Desktop","Agent1058",4715,0,0
"subj006",2,34,"word_reading_cong","red","red",576,"206.119.132.120",-50.8489900175482,-144.547672262415,"Chrome","Windows","881x291","Desktop","Agent9673",7492,0,0
"subj006",2,35,"word_reading_incong","red","red",846,"223.234.221.17",-12.8552963957191,-98.0275337398052,"Chrome","Windows","453x131","Desktop","Agent3136",3234,0,0
"subj006",2,36,"ink_naming_cong","blue","blue",994,"216.126.45.212",-21.8397643184289,-132.627287814394,"Chrome","Windows","178x375","Desktop","Agent8297",2180,0,0
"subj006",2,37,"ink_naming_cong","green","green",974,"215.183.188.134",-22.0796465501189,13.4832647256553,"Chrome","Windows","676x463","Desktop","Agent8319",9726,0,0
"subj006",2,38,"word_reading_incong","red","red",709,"200.138.66.43",4.22700919210911,109.496740791947,"Chrome","Windows","63x73","Desktop","Agent7435",625,0,0
"subj006",2,39,"ink_naming_cong","green","green",1014,"193.51.190.190",-1.52917174156755,-20.9238401055336,"Chrome","Windows","630x395","Desktop","Agent2637",8671,0,0
"subj006",2,40,"word_reading_incong","red","red",672,"214.220.142.22",-86.261258921586,110.44368898496,"Chrome","Windows","396x399","Desktop","Agent1095",4934,0,0
"subj006",2,41,"word_reading_incong","blue","blue",721,"198.111.236.25",-53.8568379823118,119.900653129444,"Chrome","Windows","900x737","Desktop","Agent9387",3157,0,0
"subj006",2,42,"word_reading_cong","red","red",785,"223.75.23.159",81.5037268074229,95.0288934633136,"Chrome","Windows","241x505","Desktop","Agent9491",4791,0,0
"subj006",2,43,"ink_naming_cong","blue","blue",934,"197.244.21.75",-39.6148404059932,-12.5618792418391,"Chrome","Windows","816x630","Desktop","Agent3773",6669,0,0
"subj006",2,44,"word_reading_incong","red","red",807,"206.179.35.158",65.6028083525598,-179.843026818708,"Chrome","Windows","22x21","Desktop","Agent4690",7297,0,0
"subj006",2,45,"ink_naming_cong","yellow","yellow",1212,"200.245.121.17",-68.9254158502445,156.243432434276,"Chrome","Windows","732x532","Desktop","Agent4143",7255,0,0
"subj006",2,46,"word_reading_incong","green","green",623,"215.18.19.182",-75.0773622561246,-36.8790978938341,"Chrome","Windows","295x94","Desktop","Agent7334",4075,0,0
"subj006",2,47,"ink_naming_incong","blue","blue",1206,"202.30.101.77",21.1479626828805,179.691281178966,"Chrome","Windows","941x467","Desktop","Agent2909",7859,0,0
"subj006",2,48,"ink_naming_cong","blue",NA,NA,"204.241.4.243",-2.89442044682801,-167.636672453955,"Chrome","Windows","44x441","Desktop","Agent4727",803,0,0
"subj006",2,49,"ink_naming_cong","green","green",993,"213.5.182.42",23.3880008244887,-167.674859566614,"Chrome","Windows","339x325","Desktop","Agent9121",3474,0,0
"subj006",2,50,"ink_naming_incong","green","green",1198,"220.49.206.231",-36.359977084212,161.413063332438,"Chrome","Windows","588x241","Desktop","Agent4388",865,0,0
"subj006",3,1,"word_reading_cong","green","green",611,"210.248.249.233",-17.5195860397071,-54.4869369082153,"Chrome","Windows","778x189","Desktop","Agent6529",4423,0,0
"subj006",3,2,"ink_naming_cong","blue","blue",816,"197.78.32.50",88.403707863763,14.0333609841764,"Chrome","Windows","481x275","Desktop","Agent3312",7523,0,0
"subj006",3,3,"ink_naming_incong","red","red",1104,"212.172.176.190",-40.9839840978384,-136.299741240218,"Chrome","Windows","228x559","Desktop","Agent4843",5149,0,0
"subj006",3,4,"ink_naming_incong","green","green",971,"213.136.180.176",88.7527855485678,-56.542116869241,"Chrome","Windows","668x206","Desktop","Agent8393",973,0,0
"subj006",3,5,"ink_naming_cong","yellow","yellow",832,"195.74.227.202",5.70026768837124,-125.88343642652,"Chrome","Windows","195x579","Desktop","Agent3531",4404,0,0
"subj006",3,6,"word_reading_cong","green",NA,NA,"210.140.82.73",54.5015152590349,-82.3558963369578,"Chrome","Windows","126x167","Desktop","Agent7966",5618,0,0
"subj006",3,7,"ink_naming_incong","red","red",1045,"214.231.241.200",30.3032363578677,48.4256990812719,"Chrome","Windows","853x250","Desktop","Agent1484",2865,0,0
"subj006",3,8,"word_reading_cong","red","red",643,"223.197.120.244",75.9744089143351,-13.6340445186943,"Chrome","Windows","646x153","Desktop","Agent7697",895,0,0
"subj006",3,9,"ink_naming_incong","green","green",1186,"195.255.56.6",60.5777865741402,143.025526525453,"Chrome","Windows","962x716","Desktop","Agent2818",6507,0,0
"subj006",3,10,"ink_naming_cong","green","green",1073,"201.63.186.70",18.7838827259839,157.481019264087,"Chrome","Windows","696x579","Desktop","Agent5531",9184,0,0
"subj006",3,11,"ink_naming_cong","blue","blue",1072,"216.54.237.134",-82.9567881859839,-125.850072847679,"Chrome","Windows","421x625","Desktop","Agent9420",8815,0,0
"subj006",3,12,"ink_naming_cong","red","red",924,"205.234.230.102",-71.3452208787203,-38.4249651711434,"Chrome","Windows","863x210","Desktop","Agent6522",6481,0,0
"subj006",3,13,"ink_naming_incong","yellow","yellow",1308,"218.210.206.181",30.0109969871119,-173.391829412431,"Chrome","Windows","183x603","Desktop","Agent6009",8419,0,0
"subj006",3,14,"ink_naming_incong","green","green",1226,"203.183.180.73",82.0089677721262,62.0530040469021,"Chrome","Windows","329x345","Desktop","Agent6888",817,0,0
"subj006",3,15,"word_reading_cong","red","red",665,"213.139.251.222",55.4438126692548,114.812814099714,"Chrome","Windows","391x316","Desktop","Agent8822",112,0,0
"subj006",3,16,"word_reading_incong","yellow","yellow",740,"204.242.11.243",-22.4348786473274,29.8697837535292,"Chrome","Windows","65x679","Desktop","Agent9232",2144,0,0
"subj006",3,17,"word_reading_incong","yellow","yellow",762,"209.246.18.14",50.7129099871963,-156.056651528925,"Chrome","Windows","376x76","Desktop","Agent2564",9117,0,0
"subj006",3,18,"word_reading_cong","blue",NA,NA,"193.84.90.154",-19.3861784599721,48.9610579423606,"Chrome","Windows","222x315","Desktop","Agent5517",7999,0,0
"subj006",3,19,"ink_naming_incong","green","green",1238,"214.210.227.78",-1.79092759732157,40.6256066914648,"Chrome","Windows","154x293","Desktop","Agent3433",1820,0,0
"subj006",3,20,"ink_naming_cong","green","green",1011,"218.175.237.27",-88.0700670462102,-77.4618821125478,"Chrome","Windows","393x197","Desktop","Agent8560",4489,0,0
"subj006",3,21,"ink_naming_incong","red","red",1131,"210.64.236.232",35.0730585632846,-106.177989849821,"Chrome","Windows","549x246","Desktop","Agent8617",5099,0,0
"subj006",3,22,"ink_naming_cong","green","green",1014,"213.206.211.130",57.5816702982411,25.8183988183737,"Chrome","Windows","836x70","Desktop","Agent5833",2100,0,0
"subj006",3,23,"word_reading_incong","blue","blue",679,"201.62.139.41",84.1103156749159,90.5919284094125,"Chrome","Windows","868x42","Desktop","Agent9301",7292,0,0
"subj006",3,24,"word_reading_cong","red","red",495,"214.141.155.96",72.086696899496,56.8660557176918,"Chrome","Windows","210x641","Desktop","Agent7699",7681,0,0
"subj006",3,25,"ink_naming_cong","green","red",1011,"214.84.86.104",-25.3601283626631,-163.173260819167,"Chrome","Windows","515x604","Desktop","Agent7418",2628,0,0
"subj006",3,26,"word_reading_incong","green","green",625,"194.14.66.37",48.7483181990683,25.5493264831603,"Chrome","Windows","325x759","Desktop","Agent1655",9599,0,0
"subj006",3,27,"ink_naming_incong","yellow","yellow",1304,"208.116.130.2",-7.60003572329879,98.2129494845867,"Chrome","Windows","199x550","Desktop","Agent4482",6039,0,0
"subj006",3,28,"word_reading_cong","red","red",853,"193.16.104.82",-26.7761296592653,-163.150874013081,"Chrome","Windows","637x637","Desktop","Agent1914",2436,0,0
"subj006",3,29,"ink_naming_cong","yellow","yellow",1089,"205.99.37.181",-47.9861768474802,-75.3693630360067,"Chrome","Windows","971x151","Desktop","Agent3898",815,0,0
"subj006",3,30,"ink_naming_cong","green","green",972,"206.162.202.71",-68.3842065464705,-127.572041479871,"Chrome","Windows","462x183","Desktop","Agent7433",3421,0,0
"subj006",3,31,"word_reading_incong","blue","blue",400,"201.13.115.189",39.877465381287,-93.2112829573452,"Chrome","Windows","200x298","Desktop","Agent3974",4714,0,0
"subj006",3,32,"ink_naming_incong","green","green",1145,"219.93.43.252",-64.2969908192754,-160.061100069433,"Chrome","Windows","742x602","Desktop","Agent3520",4553,0,0
"subj006",3,33,"word_reading_incong","green","green",663,"204.248.24.155",9.15682575199753,119.512045299634,"Chrome","Windows","611x656","Desktop","Agent6327",1677,0,0
"subj006",3,34,"word_reading_incong","green",NA,NA,"213.164.114.10",39.0989944897592,59.7491590026766,"Chrome","Windows","432x619","Desktop","Agent9665",5218,0,0
"subj006",3,35,"ink_naming_cong","red","red",1042,"221.137.111.148",-47.0255242846906,-117.340328553692,"Chrome","Windows","984x695","Desktop","Agent8076",3280,0,0
"subj006",3,36,"ink_naming_cong","yellow","yellow",1168,"203.18.178.32",69.2942618764937,-75.6712718121707,"Chrome","Windows","978x601","Desktop","Agent7856",7892,0,0
"subj006",3,37,"ink_naming_cong","red","red",963,"216.33.204.101",-30.9199112886563,84.6337011549622,"Chrome","Windows","800x576","Desktop","Agent1878",7882,0,0
"subj006",3,38,"word_reading_incong","green","green",560,"223.53.112.35",-37.1538184164092,127.071557287127,"Chrome","Windows","407x511","Desktop","Agent5688",6577,0,0
"subj006",3,39,"word_reading_cong","green","green",673,"216.45.157.4",32.6673985412344,79.9870056286454,"Chrome","Windows","801x26","Desktop","Agent9852",4764,0,0
"subj006",3,40,"word_reading_incong","green","green",701,"199.114.0.214",-35.1272128662094,46.031330069527,"Chrome","Windows","743x53","Desktop","Agent9228",6164,0,0
"subj006",3,41,"word_reading_incong","red","red",648,"209.4.98.103",-0.330022349953651,-90.6705160439014,"Chrome","Windows","408x111","Desktop","Agent1711",9594,0,0
"subj006",3,42,"ink_naming_incong","red","red",1273,"198.249.9.255",83.0160986585543,-109.910689378157,"Chrome","Windows","726x280","Desktop","Agent4546",4458,0,0
"subj006",3,43,"ink_naming_cong","blue","blue",1053,"192.186.148.1",-70.3253204980865,-39.7783341631293,"Chrome","Windows","675x361","Desktop","Agent7882",6516,0,0
"subj006",3,44,"ink_naming_cong","yellow","yellow",842,"196.182.71.167",28.2162293046713,-40.87910939008,"Chrome","Windows","601x73","Desktop","Agent8195",6179,0,0
"subj006",3,45,"word_reading_incong","green","green",840,"204.133.36.216",-68.6500215483829,76.1105238553137,"Chrome","Windows","923x448","Desktop","Agent2214",7095,0,0
"subj006",3,46,"word_reading_cong","yellow","blue",595,"193.37.76.19",-75.3417846467346,81.8885515071452,"Chrome","Windows","311x554","Desktop","Agent9697",7563,0,0
"subj006",3,47,"word_reading_incong","red","red",53,"202.34.127.151",21.632866342552,-79.8131310939789,"Chrome","Windows","371x354","Desktop","Agent3708",9769,0,0
"subj006",3,48,"word_reading_cong","green","green",850,"210.189.8.8",0.349181536585093,-159.998712977394,"Chrome","Windows","868x462","Desktop","Agent5888",1520,0,0
"subj006",3,49,"word_reading_cong","red","red",272,"223.192.79.105",-55.458697588183,150.58277959004,"Chrome","Windows","58x443","Desktop","Agent8109",2136,0,0
"subj006",3,50,"word_reading_incong","blue","blue",641,"213.96.60.206",-36.8138056341559,-41.2634030543268,"Chrome","Windows","450x766","Desktop","Agent3125",8759,0,0
"subj006",4,1,"ink_naming_incong","blue","blue",958,"202.113.164.43",82.3269759211689,18.9552629739046,"Chrome","Windows","516x273","Desktop","Agent9444",6192,0,0
"subj006",4,2,"word_reading_cong","green","green",696,"215.163.88.234",1.30418343935162,53.2652943022549,"Chrome","Windows","734x763","Desktop","Agent1725",897,0,0
"subj006",4,3,"word_reading_incong","blue","blue",619,"216.215.185.48",79.0607218025252,29.3292838521302,"Chrome","Windows","119x91","Desktop","Agent6722",1334,0,0
"subj006",4,4,"word_reading_cong","yellow","yellow",737,"194.56.14.134",-59.8810724308714,122.410005424172,"Chrome","Windows","224x308","Desktop","Agent3326",4138,0,0
"subj006",4,5,"ink_naming_incong","yellow","yellow",1109,"196.188.235.113",-47.6322030415758,145.228161597624,"Chrome","Windows","50x660","Desktop","Agent6740",7902,0,0
"subj006",4,6,"word_reading_cong","blue","blue",674,"210.138.131.241",-80.6531554972753,-134.362015547231,"Chrome","Windows","526x335","Desktop","Agent3261",9719,0,0
"subj006",4,7,"ink_naming_cong","red","red",1000,"219.90.211.187",-29.8116838373244,-82.7325209788978,"Chrome","Windows","208x408","Desktop","Agent9939",1861,0,0
"subj006",4,8,"word_reading_incong","red","red",583,"194.139.143.45",-8.57991490513086,3.13069246709347,"Chrome","Windows","669x50","Desktop","Agent3088",6883,0,0
"subj006",4,9,"word_reading_incong","red",NA,NA,"211.139.156.32",-8.67486594244838,107.441744813696,"Chrome","Windows","315x166","Desktop","Agent8683",6975,0,0
"subj006",4,10,"word_reading_incong","blue","blue",728,"199.84.64.19",12.7021510200575,71.4383677951992,"Chrome","Windows","241x387","Desktop","Agent2434",5722,0,0
"subj006",4,11,"word_reading_incong","yellow","yellow",641,"215.183.205.196",-46.5711973886937,168.010262344033,"Chrome","Windows","242x695","Desktop","Agent6221",6347,0,0
"subj006",4,12,"ink_naming_cong","green","green",994,"218.99.170.109",33.0874774418771,-61.7778560891747,"Chrome","Windows","459x291","Desktop","Agent9948",9019,0,0
"subj006",4,13,"ink_naming_incong","green","green",1180,"223.208.83.62",57.2280672658235,82.6226965896785,"Chrome","Windows","160x61","Desktop","Agent6716",5509,0,0
"subj006",4,14,"word_reading_cong","green","green",286,"217.173.70.145",18.7382907466963,-170.190013982356,"Chrome","Windows","26x552","Desktop","Agent8441",5658,0,0
"subj006",4,15,"word_reading_incong","green","green",557,"217.170.37.213",25.6772716250271,22.944537838921,"Chrome","Windows","496x173","Desktop","Agent3205",1743,0,0
"subj006",4,16,"ink_naming_incong","red","red",1303,"205.170.189.202",37.1851073065773,142.448887377977,"Chrome","Windows","449x541","Desktop","Agent4681",2194,0,0
