"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj010",1,15,"word_reading_cong","red","red",897,"194.245.100.88",-36.4215081743896,26.890363432467,"Chrome","Windows","569x102","Desktop","Agent5501",6333,0,0
"subj010",1,16,"word_reading_incong","yellow","yellow",724,"194.165.182.167",1.11042958684266,176.463462570682,"Chrome","Windows","547x100","Desktop","Agent6648",7486,0,0
"subj010",1,17,"word_reading_incong","blue","blue",660,"222.160.123.6",-75.2662880485877,126.525813415647,"Chrome","Windows","731x303","Desktop","Agent2997",5307,0,0
"subj010",1,18,"ink_naming_incong","blue","blue",5403,"199.90.12.113",-60.5465942434967,20.8247783314437,"Chrome","Windows","484x203","Desktop","Agent6360",6581,0,0
"subj010",1,19,"word_reading_cong","red","red",536,"204.44.88.197",27.5052891438827,4.07946732826531,"Chrome","Windows","42x55","Desktop","Agent9295",1483,0,0
"subj010",1,20,"word_reading_incong","yellow","yellow",721,"201.18.235.62",75.0994315976277,113.443676065654,"Chrome","Windows","503x534","Desktop","Agent3841",8446,0,0
"subj010",1,21,"ink_naming_incong","red","red",1119,"195.39.144.35",-85.6785420561209,-111.740841642022,"Chrome","Windows","289x377","Desktop","Agent6123",8111,0,0
"subj010",1,22,"ink_naming_cong","green","green",948,"212.181.31.212",-55.8103867387399,50.0954581797123,"Chrome","Windows","353x473","Desktop","Agent3842",842,0,0
"subj010",1,23,"ink_naming_incong","red","red",1064,"211.79.163.75",-28.614351558499,24.1199691686779,"Chrome","Windows","533x86","Desktop","Agent6032",4771,0,0
"subj010",1,24,"ink_naming_cong","green","green",964,"212.30.209.177",-21.0378767363727,-9.01815919205546,"Chrome","Windows","489x564","Desktop","Agent8141",2088,0,0
"subj010",1,25,"ink_naming_cong","yellow","yellow",989,"196.132.211.24",89.340205960907,-167.82597463578,"Chrome","Windows","336x704","Desktop","Agent8223",3948,0,0
"subj010",1,26,"word_reading_incong","blue","blue",769,"194.3.193.207",-0.965569722466171,-117.178470902145,"Chrome","Windows","997x745","Desktop","Agent6647",6641,0,0
"subj010",1,27,"ink_naming_incong","blue","blue",1155,"216.150.254.108",-86.1454576067626,-39.2653247248381,"Chrome","Windows","952x650","Desktop","Agent2915",6591,0,0
"subj010",1,28,"ink_naming_incong","yellow","blue",1211,"204.230.162.7",63.9947559032589,-93.0510760378093,"Chrome","Windows","129x325","Desktop","Agent9191",5090,0,0
"subj010",1,29,"ink_naming_cong","yellow","yellow",725,"196.36.71.102",-26.8302050046623,145.249179555103,"Chrome","Windows","676x398","Desktop","Agent1506",4083,0,0
"subj010",1,30,"word_reading_cong","blue","blue",634,"207.109.249.23",52.0045722462237,32.850635452196,"Chrome","Windows","66x383","Desktop","Agent1214",584,0,0
"subj010",1,31,"ink_naming_incong","blue","blue",1295,"222.164.167.206",6.13966876175255,-25.8577482495457,"Chrome","Windows","38x299","Desktop","Agent8393",6460,0,0
"subj010",1,32,"ink_naming_cong","red","red",910,"198.229.148.194",-68.4264438785613,115.1365421433,"Chrome","Windows","361x206","Desktop","Agent7055",4923,0,0
"subj010",1,33,"word_reading_cong","blue","blue",782,"198.45.7.39",-59.5915242377669,-150.336573421955,"Chrome","Windows","617x676","Desktop","Agent4142",4716,0,0
"subj010",1,34,"ink_naming_incong","yellow","yellow",1203,"208.179.140.56",2.64180995989591,-54.6130984649062,"Chrome","Windows","236x520","Desktop","Agent8606",1912,0,0
"subj010",1,35,"word_reading_cong","red","red",2104,"219.219.175.176",28.4884606534615,15.2537396829575,"Chrome","Windows","74x209","Desktop","Agent5594",2286,0,0
"subj010",1,36,"ink_naming_cong","green","green",1118,"205.167.187.140",67.4025812884793,-7.70028764382005,"Chrome","Windows","924x357","Desktop","Agent2890",6000,0,0
"subj010",1,37,"word_reading_incong","yellow","yellow",581,"195.210.16.233",-77.0654805796221,84.2348943930119,"Chrome","Windows","161x718","Desktop","Agent2481",7174,0,0
"subj010",1,38,"ink_naming_incong","green","green",1109,"199.120.72.170",-50.5069698533043,-34.1075170040131,"Chrome","Windows","967x247","Desktop","Agent5536",847,0,0
"subj010",1,39,"word_reading_incong","blue","blue",833,"203.158.14.48",23.4860049700364,-11.4390089828521,"Chrome","Windows","488x449","Desktop","Agent4389",4479,0,0
"subj010",1,40,"ink_naming_cong","green","green",915,"192.190.140.245",-84.9145791912451,87.3290973342955,"Chrome","Windows","586x542","Desktop","Agent5146",2104,0,0
"subj010",1,41,"ink_naming_cong","yellow","yellow",898,"199.15.224.84",58.2674059504643,172.320605423301,"Chrome","Windows","362x7","Desktop","Agent1757",7900,0,0
"subj010",1,42,"ink_naming_incong","green","green",1105,"216.52.207.226",78.1845472985879,83.7311367318034,"Chrome","Windows","642x710","Desktop","Agent2181",8398,0,0
"subj010",1,43,"word_reading_cong","red","red",806,"215.21.83.60",-49.6616175351664,-167.338759247214,"Chrome","Windows","655x259","Desktop","Agent5845",9592,0,0
"subj010",1,44,"ink_naming_incong","red",NA,NA,"199.98.254.44",-50.7859969139099,138.682000413537,"Chrome","Windows","17x257","Desktop","Agent8683",3535,0,0
"subj010",1,45,"word_reading_cong","yellow","yellow",729,"216.85.76.175",-46.3429967639968,-144.971149815246,"Chrome","Windows","505x121","Desktop","Agent7451",1580,0,0
"subj010",1,46,"word_reading_incong","green","green",704,"222.39.49.185",-1.11995922401547,178.924219440669,"Chrome","Windows","820x111","Desktop","Agent9775",3277,0,0
"subj010",1,47,"word_reading_incong","blue","blue",763,"195.77.209.42",-53.9614973170683,7.08585483022034,"Chrome","Windows","466x20","Desktop","Agent1318",3388,0,0
"subj010",1,48,"ink_naming_incong","green","green",1110,"205.79.34.104",45.3996791504323,43.5183183196932,"Chrome","Windows","567x200","Desktop","Agent8130",405,0,0
"subj010",1,49,"ink_naming_cong","red","red",966,"202.170.90.125",-68.0618283664808,-21.0614578798413,"Chrome","Windows","393x748","Desktop","Agent6727",835,0,0
"subj010",1,50,"ink_naming_cong","green","green",991,"196.201.245.43",-15.0638147676364,46.273309327662,"Chrome","Windows","536x484","Desktop","Agent6794",1198,0,0
"subj010",2,1,"ink_naming_cong","red","red",994,"222.16.124.11",55.2796679316089,26.1826609075069,"Chrome","Windows","739x608","Desktop","Agent9817",2079,0,0
"subj010",2,2,"ink_naming_incong","yellow","yellow",1202,"222.49.228.91",47.4461589474231,177.160419747233,"Chrome","Windows","823x177","Desktop","Agent4559",9859,0,0
"subj010",2,3,"word_reading_incong","red","red",779,"196.233.171.166",-29.7619172511622,-8.62114280462265,"Chrome","Windows","912x162","Desktop","Agent8312",9442,0,0
"subj010",2,4,"ink_naming_cong","blue","blue",947,"196.130.172.0",-58.4461222914979,-46.372416364029,"Chrome","Windows","214x509","Desktop","Agent8927",5250,0,0
"subj010",2,5,"word_reading_incong","yellow","yellow",647,"209.56.93.28",-63.8059746148065,-97.1282255183905,"Chrome","Windows","943x360","Desktop","Agent2017",3735,0,0
"subj010",2,6,"word_reading_incong","red","red",814,"194.138.67.37",-49.5878458488733,-22.5984317902476,"Chrome","Windows","936x695","Desktop","Agent1910",4708,0,0
"subj010",2,7,"word_reading_incong","green",NA,NA,"216.116.247.220",53.0781339481473,-68.616551226005,"Chrome","Windows","319x255","Desktop","Agent7812",3712,0,0
"subj010",2,8,"ink_naming_incong","red","red",1169,"215.200.243.180",86.2167417537421,-57.0043453015387,"Chrome","Windows","357x193","Desktop","Agent9843",9327,0,0
"subj010",2,9,"word_reading_cong","green","green",572,"204.77.42.82",-42.4943056935444,-96.5683341678232,"Chrome","Windows","777x423","Desktop","Agent3540",7691,0,0
"subj010",2,10,"word_reading_incong","blue","blue",901,"195.253.222.245",-17.8833365812898,-20.8637561928481,"Chrome","Windows","526x351","Desktop","Agent7598",4162,0,0
"subj010",2,11,"word_reading_incong","green",NA,NA,"193.216.188.238",52.6927665201947,142.227557357401,"Chrome","Windows","615x243","Desktop","Agent3929",9374,0,0
"subj010",2,12,"ink_naming_cong","green","green",1169,"214.125.51.39",17.5279834493995,96.1890206951648,"Chrome","Windows","912x300","Desktop","Agent4998",208,0,0
"subj010",2,13,"ink_naming_incong","green","green",1262,"214.180.125.119",-6.26386011019349,-92.4555911868811,"Chrome","Windows","752x103","Desktop","Agent6550",3464,0,0
"subj010",2,14,"ink_naming_cong","red","red",1086,"203.58.85.76",54.2301622079685,118.418227974325,"Chrome","Windows","480x496","Desktop","Agent3863",4534,0,0
"subj010",2,15,"word_reading_incong","red","red",687,"200.204.140.149",-88.9856285741553,-4.75295450538397,"Chrome","Windows","149x664","Desktop","Agent6404",3683,0,0
"subj010",2,16,"ink_naming_cong","blue","blue",922,"212.204.245.54",-5.35298695787787,127.763831075281,"Chrome","Windows","990x166","Desktop","Agent1969",6090,0,0
"subj010",2,17,"word_reading_cong","blue","blue",569,"194.243.236.93",80.7680542487651,-97.5942463427782,"Chrome","Windows","813x755","Desktop","Agent6245",5013,0,0
"subj010",2,18,"word_reading_incong","blue","blue",3670,"209.157.199.187",80.6650596437976,85.6766334548593,"Chrome","Windows","36x749","Desktop","Agent2322",652,0,0
"subj010",2,19,"ink_naming_incong","red","red",1280,"201.87.85.180",59.7047223430127,74.9374591559172,"Chrome","Windows","789x347","Desktop","Agent8936",9450,0,0
"subj010",2,20,"ink_naming_cong","yellow","yellow",1065,"201.194.36.116",4.19223674107343,-46.9117857981473,"Chrome","Windows","299x291","Desktop","Agent4682",4176,0,0
"subj010",2,21,"ink_naming_incong","green",NA,NA,"212.0.190.108",-47.6771312998608,106.227774666622,"Chrome","Windows","301x546","Desktop","Agent9682",9139,0,0
"subj010",2,22,"word_reading_cong","blue",NA,NA,"207.172.244.132",70.6992474244907,101.096511511132,"Chrome","Windows","682x554","Desktop","Agent1868",6489,0,0
"subj010",2,23,"word_reading_cong","red","red",853,"217.202.73.38",79.6574631845579,-146.601780513301,"Chrome","Windows","677x56","Desktop","Agent3049",137,0,0
"subj010",2,24,"ink_naming_incong","yellow","red",1252,"200.141.137.149",-83.547826311551,-171.55478714034,"Chrome","Windows","693x53","Desktop","Agent5085",7759,0,0
"subj010",2,25,"word_reading_cong","blue","blue",775,"198.89.129.218",-8.46927772276103,-66.7874990031123,"Chrome","Windows","886x542","Desktop","Agent9707",6818,0,0
"subj010",2,26,"word_reading_incong","red","red",589,"221.15.51.36",-19.2925315629691,153.165579568595,"Chrome","Windows","445x502","Desktop","Agent8501",5335,0,0
"subj010",2,27,"word_reading_cong","red","red",932,"206.47.158.63",-78.6128079425544,148.397754728794,"Chrome","Windows","549x110","Desktop","Agent8741",1691,0,0
"subj010",2,28,"ink_naming_cong","green","green",1025,"210.138.174.201",-3.58772365842015,-46.1236149072647,"Chrome","Windows","466x67","Desktop","Agent5511",8145,0,0
"subj010",2,29,"ink_naming_incong","yellow","yellow",1117,"220.239.26.125",45.2495034830645,27.0742627233267,"Chrome","Windows","249x516","Desktop","Agent9635",3024,0,0
"subj010",2,30,"word_reading_incong","blue","blue",797,"199.212.22.72",26.2748488923535,-51.7197404243052,"Chrome","Windows","647x252","Desktop","Agent9228",274,0,0
"subj010",2,31,"word_reading_incong","green","green",1042,"217.80.176.149",74.1751221707091,152.05603142269,"Chrome","Windows","720x100","Desktop","Agent8782",2229,0,0
"subj010",2,32,"ink_naming_incong","green","green",1202,"196.96.97.43",44.504071874544,-88.5801053512841,"Chrome","Windows","971x701","Desktop","Agent8795",5744,0,0
"subj010",2,33,"ink_naming_incong","blue","blue",1143,"192.16.5.146",70.560255353339,88.7435746751726,"Chrome","Windows","499x137","Desktop","Agent2195",5055,0,0
"subj010",2,34,"ink_naming_cong","yellow","yellow",916,"215.171.47.254",-32.9279632447287,83.9799237716943,"Chrome","Windows","518x374","Desktop","Agent8604",5594,0,0
"subj010",2,35,"ink_naming_cong","red","red",792,"222.255.22.78",37.5667399261147,81.1182959284633,"Chrome","Windows","178x187","Desktop","Agent1694",8605,0,0
"subj010",2,36,"word_reading_cong","blue","blue",531,"223.102.126.16",67.9719713469967,-40.2858457434922,"Chrome","Windows","118x584","Desktop","Agent6958",4362,0,0
"subj010",2,37,"ink_naming_cong","yellow","yellow",1093,"197.6.78.13",19.6410078043118,-92.5563300959766,"Chrome","Windows","626x613","Desktop","Agent8733",376,0,0
"subj010",2,38,"word_reading_incong","yellow","yellow",597,"203.174.4.143",-68.9895033370703,125.499912975356,"Chrome","Windows","94x192","Desktop","Agent5999",4438,0,0
"subj010",2,39,"ink_naming_cong","yellow","yellow",869,"208.237.164.146",-7.98563633579761,-35.8558910619467,"Chrome","Windows","142x634","Desktop","Agent5529",2602,0,0
"subj010",2,40,"word_reading_cong","yellow","yellow",884,"216.118.211.124",-39.0014301007614,114.505223566666,"Chrome","Windows","120x400","Desktop","Agent3052",9956,0,0
"subj010",2,41,"ink_naming_cong","blue","blue",1136,"208.5.213.217",75.6446781288832,132.286255918443,"Chrome","Windows","919x465","Desktop","Agent5862",2496,0,0
"subj010",2,42,"ink_naming_cong","yellow","yellow",1012,"222.102.16.93",-55.5326426541433,-136.591330636293,"Chrome","Windows","1022x569","Desktop","Agent4803",1408,0,0
"subj010",2,43,"ink_naming_incong","red","red",1161,"194.124.210.200",-76.7651072423905,76.8012365978211,"Chrome","Windows","675x269","Desktop","Agent1232",5944,0,0
"subj010",2,44,"word_reading_incong","red","red",889,"193.86.207.155",15.1745104975998,129.890761803836,"Chrome","Windows","243x664","Desktop","Agent3395",1019,0,0
"subj010",2,45,"word_reading_incong","red","red",725,"203.5.11.143",89.0145792067051,-74.3491447716951,"Chrome","Windows","839x640","Desktop","Agent5577",3668,0,0
"subj010",2,46,"ink_naming_incong","blue","blue",1082,"218.81.248.27",-76.6647885600105,94.0382069069892,"Chrome","Windows","733x220","Desktop","Agent3843",911,0,0
"subj010",2,47,"word_reading_cong","green","green",495,"198.251.120.1",10.1979280728847,61.1404600460082,"Chrome","Windows","977x7","Desktop","Agent3380",4044,0,0
"subj010",2,48,"word_reading_cong","red","red",794,"208.28.230.146",17.514763972722,-64.7206266224384,"Chrome","Windows","834x260","Desktop","Agent8286",6884,0,0
"subj010",2,49,"ink_naming_incong","green","green",1170,"215.76.36.191",-3.12871102709323,-40.376116912812,"Chrome","Windows","227x96","Desktop","Agent3894",378,0,0
"subj010",2,50,"word_reading_cong","blue","blue",637,"211.207.119.81",-5.89492351748049,16.3583285920322,"Chrome","Windows","129x42","Desktop","Agent2126",7049,0,0
"subj010",3,1,"word_reading_cong","green","green",558,"223.20.6.248",-74.2305208509788,-124.195022145286,"Chrome","Windows","876x322","Desktop","Agent8148",7402,0,0
"subj010",3,2,"word_reading_incong","green","green",690,"222.233.17.25",-66.0586755070835,65.8594369981438,"Chrome","Windows","1011x233","Desktop","Agent1787",2303,0,0
"subj010",3,3,"ink_naming_incong","green","green",1130,"212.163.144.20",19.0968440053985,101.654097503051,"Chrome","Windows","623x596","Desktop","Agent2086",9267,0,0
"subj010",3,4,"word_reading_cong","blue","blue",785,"202.202.69.134",-68.5993771255016,-153.282359093428,"Chrome","Windows","575x448","Desktop","Agent2001",9953,0,0
"subj010",3,5,"word_reading_cong","green","green",790,"200.95.183.6",27.2233933350071,134.301685960963,"Chrome","Windows","791x707","Desktop","Agent5109",3374,0,0
"subj010",3,6,"word_reading_incong","green","green",766,"202.60.178.200",22.1540861483663,-9.5267181750387,"Chrome","Windows","979x529","Desktop","Agent7370",3584,0,0
"subj010",3,7,"word_reading_cong","yellow","yellow",793,"198.146.34.240",-56.9439039006829,-147.904795473441,"Chrome","Windows","379x469","Desktop","Agent1621",4752,0,0
"subj010",3,8,"ink_naming_cong","yellow","yellow",1136,"193.82.178.196",-13.8413242902607,-4.14825417101383,"Chrome","Windows","467x472","Desktop","Agent7411",2862,0,0
"subj010",3,9,"word_reading_cong","blue","blue",547,"220.54.102.48",65.8223271276802,-16.7431215662509,"Chrome","Windows","401x450","Desktop","Agent9748",3398,0,0
"subj010",3,10,"word_reading_cong","red","red",641,"193.194.155.179",-4.83406819403172,167.803846243769,"Chrome","Windows","26x28","Desktop","Agent3989",6195,0,0
"subj010",3,11,"ink_naming_cong","green","green",947,"195.5.25.243",-15.3518794057891,152.656391607597,"Chrome","Windows","78x32","Desktop","Agent4381",1784,0,0
"subj010",3,12,"ink_naming_incong","yellow","yellow",1274,"198.137.202.171",-71.9520714646205,78.6210274044424,"Chrome","Windows","242x70","Desktop","Agent1467",8100,0,0
"subj010",3,13,"word_reading_cong","yellow","yellow",562,"197.124.107.47",23.9785215770826,-10.7610948197544,"Chrome","Windows","524x336","Desktop","Agent8893",3507,0,0
"subj010",3,14,"ink_naming_cong","green","green",1114,"223.70.186.126",57.1206187270582,159.587976420298,"Chrome","Windows","680x93","Desktop","Agent3735",5269,0,0
"subj010",3,15,"ink_naming_incong","green","green",1154,"213.108.26.200",-15.1313058100641,-134.700749544427,"Chrome","Windows","834x421","Desktop","Agent9525",9402,0,0
"subj010",3,16,"ink_naming_incong","red",NA,NA,"198.177.87.83",-68.1122570391744,35.885478341952,"Chrome","Windows","173x453","Desktop","Agent7148",4749,0,0
"subj010",3,17,"word_reading_incong","green","green",189,"196.19.105.87",-34.0079906629398,-57.1070939395577,"Chrome","Windows","126x142","Desktop","Agent5363",4390,0,0
"subj010",3,18,"word_reading_cong","blue","blue",695,"221.74.183.65",-10.8003874216229,129.171627117321,"Chrome","Windows","863x348","Desktop","Agent8356",2853,0,0
"subj010",3,19,"word_reading_cong","blue","blue",647,"193.105.128.121",-5.50777179189026,132.840404994786,"Chrome","Windows","171x285","Desktop","Agent5089",2349,0,0
"subj010",3,20,"ink_naming_incong","blue","blue",1148,"206.180.11.211",-61.9956755591556,-113.410236798227,"Chrome","Windows","190x705","Desktop","Agent7221",1020,0,0
"subj010",3,21,"word_reading_incong","red","red",602,"200.248.248.234",-37.0990906236693,153.983160210773,"Chrome","Windows","797x423","Desktop","Agent8163",9659,0,0
"subj010",3,22,"ink_naming_incong","red","red",1126,"204.19.3.150",0.330605353228748,29.7585195209831,"Chrome","Windows","317x98","Desktop","Agent7762",265,0,0
"subj010",3,23,"word_reading_incong","green","green",794,"213.71.72.167",-7.89509677793831,-63.081223256886,"Chrome","Windows","336x721","Desktop","Agent6899",6583,0,0
"subj010",3,24,"word_reading_cong","blue","blue",659,"209.187.13.75",-28.8811909547076,155.397551469505,"Chrome","Windows","627x339","Desktop","Agent8873",288,0,0
"subj010",3,25,"word_reading_cong","yellow","yellow",580,"213.208.203.101",-89.9071572627872,-87.3793912678957,"Chrome","Windows","41x194","Desktop","Agent2221",2879,0,0
"subj010",3,26,"ink_naming_incong","yellow","yellow",1205,"223.188.180.120",-19.1633828217164,-68.3769805077463,"Chrome","Windows","978x331","Desktop","Agent9037",4393,0,0
"subj010",3,27,"ink_naming_incong","red","red",1144,"202.167.250.12",-8.7099194386974,22.0173685066402,"Chrome","Windows","98x610","Desktop","Agent2975",8211,0,0
"subj010",3,28,"word_reading_incong","yellow","yellow",816,"213.146.135.132",-25.5449629062787,87.0047885924578,"Chrome","Windows","757x166","Desktop","Agent1938",4358,0,0
"subj010",3,29,"ink_naming_cong","red","red",999,"210.80.171.49",-4.00424159131944,55.5834712274373,"Chrome","Windows","508x363","Desktop","Agent3533",4771,0,0
"subj010",3,30,"word_reading_cong","green","green",877,"203.171.47.103",25.7552502304316,122.83288157545,"Chrome","Windows","345x393","Desktop","Agent2143",9175,0,0
"subj010",3,31,"ink_naming_incong","blue","blue",1204,"196.247.23.85",-3.83919579908252,117.523359563202,"Chrome","Windows","498x534","Desktop","Agent6418",9773,0,0
"subj010",3,32,"word_reading_incong","red","red",776,"206.170.223.137",41.1540304496884,86.96887020953,"Chrome","Windows","349x494","Desktop","Agent5753",1837,0,0
"subj010",3,33,"ink_naming_cong","green","green",925,"195.194.128.121",-54.304730175063,-67.037997962907,"Chrome","Windows","1021x515","Desktop","Agent8610",2798,0,0
"subj010",3,34,"word_reading_cong","green","green",673,"199.194.106.198",-37.8923304704949,-63.0661292932928,"Chrome","Windows","967x547","Desktop","Agent1674",5855,0,0
"subj010",3,35,"word_reading_cong","yellow","yellow",877,"206.92.238.85",74.691551970318,86.0905299894512,"Chrome","Windows","961x413","Desktop","Agent6403",7627,0,0
"subj010",3,36,"word_reading_cong","yellow","yellow",890,"200.246.32.170",-62.6192395761609,42.5344651937485,"Chrome","Windows","398x345","Desktop","Agent5693",6114,0,0
"subj010",3,37,"word_reading_cong","red","red",690,"210.25.132.97",-19.8884417116642,-120.009770672768,"Chrome","Windows","329x10","Desktop","Agent9857",3988,0,0
"subj010",3,38,"word_reading_incong","red","red",535,"203.241.5.226",-70.4202614771202,9.45367944426835,"Chrome","Windows","749x502","Desktop","Agent5408",4052,0,0
"subj010",3,39,"word_reading_incong","yellow","yellow",850,"211.37.146.212",30.3225821256638,10.7471095304936,"Chrome","Windows","336x4","Desktop","Agent9280",1896,0,0
"subj010",3,40,"word_reading_cong","green","green",932,"205.56.200.239",-7.0532448682934,-53.3375041466206,"Chrome","Windows","763x353","Desktop","Agent5778",457,0,0
"subj010",3,41,"word_reading_cong","yellow","yellow",796,"207.152.217.152",82.5848288694397,-106.033301018178,"Chrome","Windows","686x410","Desktop","Agent6532",9939,0,0
"subj010",3,42,"word_reading_cong","green","green",167,"203.200.123.53",27.8826971165836,-149.148973412812,"Chrome","Windows","109x498","Desktop","Agent3702",8877,0,0
"subj010",3,43,"word_reading_cong","green","green",576,"222.124.219.153",2.74673395324498,161.396975442767,"Chrome","Windows","657x289","Desktop","Agent8319",5691,0,0
"subj010",3,44,"ink_naming_cong","yellow","yellow",3946,"201.20.51.239",30.9108108468354,155.920495139435,"Chrome","Windows","357x257","Desktop","Agent2482",4573,0,0
"subj010",3,45,"word_reading_cong","green","green",837,"223.30.127.119",29.3140773195773,34.5648941583931,"Chrome","Windows","632x428","Desktop","Agent8724",6369,0,0
"subj010",3,46,"ink_naming_incong","red","red",1281,"219.91.70.86",50.8036510040984,-146.079116212204,"Chrome","Windows","398x58","Desktop","Agent8792",9132,0,0
"subj010",3,47,"ink_naming_incong","green","green",1266,"206.198.138.219",37.112136259675,130.137602481991,"Chrome","Windows","980x293","Desktop","Agent7796",1980,0,0
"subj010",3,48,"ink_naming_incong","red","red",1177,"200.235.93.129",24.2220267187804,78.8351436238736,"Chrome","Windows","810x37","Desktop","Agent1452",7049,0,0
"subj010",3,49,"ink_naming_incong","red","red",1245,"215.107.134.91",37.1947852196172,-156.391587853432,"Chrome","Windows","912x474","Desktop","Agent5200",9355,0,0
"subj010",3,50,"word_reading_incong","blue","blue",697,"201.21.130.156",-26.904908339493,125.46448267065,"Chrome","Windows","377x3","Desktop","Agent2346",9119,0,0
"subj010",4,1,"ink_naming_cong","yellow","yellow",1109,"221.249.138.77",-48.9884539414197,111.563893128186,"Chrome","Windows","661x228","Desktop","Agent5441",3675,0,0
"subj010",4,2,"word_reading_incong","green","green",695,"213.102.235.77",47.9976075002924,27.0207463670522,"Chrome","Windows","238x394","Desktop","Agent2360",2015,0,0
"subj010",4,3,"ink_naming_incong","blue","blue",1191,"199.127.89.116",28.9858735492453,-73.7244361639023,"Chrome","Windows","318x181","Desktop","Agent6921",2506,0,0
"subj010",4,4,"word_reading_incong","red","red",678,"197.250.110.78",-34.0695953881368,-58.0437157955021,"Chrome","Windows","823x288","Desktop","Agent1808",5740,0,0
"subj010",4,5,"ink_naming_incong","yellow",NA,NA,"204.152.19.5",35.0950461393222,-35.6735321972519,"Chrome","Windows","630x682","Desktop","Agent8880",2563,0,0
"subj010",4,6,"word_reading_cong","blue","blue",554,"195.188.119.132",84.6287047024816,-165.476026358083,"Chrome","Windows","111x506","Desktop","Agent1015",4199,0,0
"subj010",4,7,"ink_naming_incong","green","green",1135,"222.236.211.33",22.7206522598863,148.012293884531,"Chrome","Windows","534x538","Desktop","Agent2215",5257,0,0
"subj010",4,8,"ink_naming_cong","yellow","yellow",1095,"197.33.18.35",29.208735153079,-87.642979323864,"Chrome","Windows","286x551","Desktop","Agent9261",1317,0,0
"subj010",4,9,"word_reading_cong","red","red",832,"214.205.226.204",15.2349627949297,2.59669130668044,"Chrome","Windows","627x222","Desktop","Agent7950",8514,0,0
"subj010",4,10,"word_reading_incong","yellow","yellow",543,"202.66.205.181",-67.2636812087148,16.0288980044425,"Chrome","Windows","651x570","Desktop","Agent4948",4625,0,0
"subj010",4,11,"word_reading_incong","yellow","yellow",667,"192.160.24.207",71.5431060036644,82.054857602343,"Chrome","Windows","229x621","Desktop","Agent8508",7654,0,0
"subj010",4,12,"word_reading_incong","blue",NA,NA,"215.41.14.124",-12.6962880045176,-30.6273151002824,"Chrome","Windows","283x678","Desktop","Agent7726",5704,0,0
"subj010",4,13,"word_reading_incong","blue","red",637,"218.121.30.1",-11.7303968779743,110.326077137142,"Chrome","Windows","129x190","Desktop","Agent6547",6854,0,0
"subj010",4,14,"word_reading_cong","blue",NA,NA,"205.188.227.226",70.8769211824983,-86.1996358819306,"Chrome","Windows","79x106","Desktop","Agent2793",5946,0,0
"subj010",4,15,"word_reading_cong","green",NA,NA,"196.218.61.67",-41.4165155729279,98.1550870276988,"Chrome","Windows","99x489","Desktop","Agent4853",4919,0,0
