"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj030",1,21,"word_reading_incong","green","green",656,"208.137.239.198",3.57361846603453,-68.5799945611507,"Chrome","Windows","530x410","Desktop","Agent2812",3311,0,0
"subj030",1,22,"word_reading_incong","yellow","yellow",890,"195.136.135.61",25.7978499960154,-117.045393269509,"Chrome","Windows","223x283","Desktop","Agent1943",8741,0,0
"subj030",1,23,"word_reading_cong","red","red",582,"218.187.52.27",8.29839623998851,-99.2489913571626,"Chrome","Windows","646x203","Desktop","Agent2225",887,0,0
"subj030",1,24,"word_reading_cong","red","red",782,"211.232.61.134",35.3427580744028,-155.699309119955,"Chrome","Windows","120x235","Desktop","Agent3512",6942,0,0
"subj030",1,25,"ink_naming_incong","blue","blue",1005,"206.60.202.70",-27.8236047830433,12.7336393576115,"Chrome","Windows","818x712","Desktop","Agent8202",531,0,0
"subj030",1,26,"word_reading_cong","red","red",732,"213.5.122.161",48.5552974278107,-123.026999495924,"Chrome","Windows","124x591","Desktop","Agent6887",5425,0,0
"subj030",1,27,"ink_naming_cong","green","green",1053,"218.154.144.186",74.2357581993565,-51.9819313008338,"Chrome","Windows","529x148","Desktop","Agent4680",5424,0,0
"subj030",1,28,"word_reading_cong","red","red",771,"208.254.28.235",84.3372807232663,42.3528244066983,"Chrome","Windows","396x725","Desktop","Agent6608",4403,0,0
"subj030",1,29,"word_reading_incong","blue","blue",714,"200.77.196.213",-83.1071328744292,9.18999281711876,"Chrome","Windows","533x512","Desktop","Agent3522",7952,0,0
"subj030",1,30,"word_reading_cong","yellow","yellow",647,"199.181.210.204",-41.2150343181565,-13.4355850238353,"Chrome","Windows","906x719","Desktop","Agent9717",8616,0,0
"subj030",1,31,"word_reading_cong","green","green",721,"197.98.54.59",-86.0871157888323,-139.572510318831,"Chrome","Windows","356x116","Desktop","Agent9015",439,0,0
"subj030",1,32,"word_reading_incong","blue","blue",597,"219.207.55.248",-60.8482956513762,-95.2031406573951,"Chrome","Windows","811x705","Desktop","Agent8437",7669,0,0
"subj030",1,33,"word_reading_incong","yellow","yellow",565,"216.170.104.249",78.1066580861807,-110.274391723797,"Chrome","Windows","568x483","Desktop","Agent3322",4102,0,0
"subj030",1,34,"word_reading_cong","yellow","yellow",710,"221.90.19.139",-23.1848287303001,-64.6830772887915,"Chrome","Windows","557x76","Desktop","Agent1897",5243,0,0
"subj030",1,35,"word_reading_cong","yellow","yellow",789,"219.34.108.162",33.9442118396983,-92.7264486160129,"Chrome","Windows","935x127","Desktop","Agent9166",2470,0,0
"subj030",1,36,"word_reading_incong","red","red",816,"217.225.38.219",-27.8567054634914,88.9892563875765,"Chrome","Windows","775x327","Desktop","Agent7388",4272,0,0
"subj030",1,37,"word_reading_incong","yellow","yellow",588,"223.65.41.167",6.18846212513745,87.5501846987754,"Chrome","Windows","985x476","Desktop","Agent7121",1312,0,0
"subj030",1,38,"ink_naming_incong","red","red",1172,"218.48.106.5",-3.60306539107114,84.67294706963,"Chrome","Windows","35x753","Desktop","Agent9320",2365,0,0
"subj030",1,39,"ink_naming_incong","yellow","yellow",1224,"195.187.17.193",-83.6183771677315,17.2607962042093,"Chrome","Windows","389x454","Desktop","Agent1681",8959,0,0
"subj030",1,40,"ink_naming_incong","blue","blue",1124,"202.37.34.228",-51.7357545951381,-67.14918022044,"Chrome","Windows","495x637","Desktop","Agent9749",8916,0,0
"subj030",1,41,"word_reading_incong","green","green",853,"210.214.115.42",-85.7630326878279,-171.584263024852,"Chrome","Windows","663x112","Desktop","Agent1068",5097,0,0
"subj030",1,42,"ink_naming_incong","yellow","yellow",991,"213.53.1.198",74.3091794801876,95.184344407171,"Chrome","Windows","519x415","Desktop","Agent7956",8811,0,0
"subj030",1,43,"ink_naming_cong","green","green",1058,"208.194.238.207",-74.3932462809607,129.829139728099,"Chrome","Windows","661x557","Desktop","Agent3543",8914,0,0
"subj030",1,44,"ink_naming_cong","red","red",993,"205.172.219.163",3.532251175493,167.471193401143,"Chrome","Windows","758x312","Desktop","Agent7931",5612,0,0
"subj030",1,45,"word_reading_incong","red","red",495,"200.230.198.75",75.181948794052,-9.65050941333175,"Chrome","Windows","45x737","Desktop","Agent2725",8404,0,0
"subj030",1,46,"ink_naming_cong","green","green",1160,"211.187.241.24",-78.1127106584609,-49.4492679275572,"Chrome","Windows","458x478","Desktop","Agent1482",6146,0,0
"subj030",1,47,"ink_naming_incong","green","green",1138,"216.134.163.153",31.2808746378869,163.130904883146,"Chrome","Windows","753x201","Desktop","Agent1072",489,0,0
"subj030",1,48,"ink_naming_cong","red","red",1076,"196.167.9.117",-1.82249262928963,29.3411932792515,"Chrome","Windows","409x569","Desktop","Agent5295",1972,0,0
"subj030",1,49,"ink_naming_incong","blue","blue",1001,"192.34.82.181",-14.8347478313372,-62.355618160218,"Chrome","Windows","773x286","Desktop","Agent6887",2262,0,0
"subj030",1,50,"word_reading_cong","blue","blue",829,"195.218.98.84",-64.0437076007947,172.282102983445,"Chrome","Windows","191x430","Desktop","Agent2972",1776,0,0
"subj030",2,1,"word_reading_incong","blue","blue",864,"205.162.23.164",72.9999564215541,26.0492829512805,"Chrome","Windows","400x662","Desktop","Agent2193",7556,0,0
"subj030",2,2,"ink_naming_cong","green","green",981,"201.241.38.236",-78.7528169481084,-118.082044674084,"Chrome","Windows","565x427","Desktop","Agent9760",416,0,0
"subj030",2,3,"ink_naming_incong","blue","blue",916,"219.102.144.199",-10.5250507453457,-82.3540371470153,"Chrome","Windows","190x619","Desktop","Agent2553",513,0,0
"subj030",2,4,"word_reading_cong","red","red",708,"199.166.204.104",-49.8314801137894,49.6924234181643,"Chrome","Windows","335x658","Desktop","Agent6741",8615,0,0
"subj030",2,5,"ink_naming_cong","yellow","yellow",967,"212.226.18.29",40.9989154525101,134.825206389651,"Chrome","Windows","215x124","Desktop","Agent2983",7098,0,0
"subj030",2,6,"ink_naming_incong","green","green",1184,"192.110.81.236",5.19830509554595,157.380392672494,"Chrome","Windows","291x667","Desktop","Agent8295",507,0,0
"subj030",2,7,"ink_naming_cong","red","red",925,"204.171.220.93",14.1414673766121,-133.456118814647,"Chrome","Windows","854x668","Desktop","Agent9227",7479,0,0
"subj030",2,8,"ink_naming_cong","blue","blue",1130,"212.174.49.228",49.099035593681,-103.949905307963,"Chrome","Windows","782x733","Desktop","Agent2398",5743,0,0
"subj030",2,9,"word_reading_incong","blue","blue",851,"205.129.195.210",40.4563461430371,48.12440126203,"Chrome","Windows","430x22","Desktop","Agent3397",8821,0,0
"subj030",2,10,"ink_naming_cong","yellow","yellow",1115,"200.20.25.51",86.9840834476054,173.08448840864,"Chrome","Windows","175x509","Desktop","Agent1410",1807,0,0
"subj030",2,11,"ink_naming_incong","red","red",1152,"222.11.154.238",-87.5734268361703,27.8793663159013,"Chrome","Windows","152x196","Desktop","Agent5940",2397,0,0
"subj030",2,12,"word_reading_cong","green","green",739,"195.98.162.152",-81.3688255241141,20.134255439043,"Chrome","Windows","47x564","Desktop","Agent2871",6294,0,0
"subj030",2,13,"word_reading_incong","green","green",845,"217.115.66.138",-32.7722021285444,-20.031276633963,"Chrome","Windows","53x189","Desktop","Agent2301",2354,0,0
"subj030",2,14,"word_reading_incong","yellow","yellow",792,"215.184.226.252",43.7555583240464,162.877194145694,"Chrome","Windows","920x638","Desktop","Agent6552",6096,0,0
"subj030",2,15,"ink_naming_cong","blue","blue",953,"198.33.194.2",-40.2235591085628,26.3095464929938,"Chrome","Windows","639x284","Desktop","Agent8764",5084,0,0
"subj030",2,16,"word_reading_incong","yellow","yellow",767,"214.194.165.11",73.531320928596,81.7479550559074,"Chrome","Windows","938x731","Desktop","Agent6695",6279,0,0
"subj030",2,17,"ink_naming_cong","yellow","yellow",1109,"221.200.34.243",46.4837803831324,117.559000588953,"Chrome","Windows","680x573","Desktop","Agent2668",9780,0,0
"subj030",2,18,"ink_naming_incong","yellow","yellow",1265,"200.184.151.14",-3.57941932976246,160.119588738307,"Chrome","Windows","443x148","Desktop","Agent3885",6552,0,0
"subj030",2,19,"word_reading_cong","green","green",655,"192.79.134.138",62.5940595846623,51.3510266225785,"Chrome","Windows","919x577","Desktop","Agent7290",4016,0,0
"subj030",2,20,"ink_naming_incong","yellow","yellow",1119,"202.130.177.73",-46.1414306005463,-77.2163550462574,"Chrome","Windows","585x589","Desktop","Agent1986",6432,0,0
"subj030",2,21,"word_reading_incong","yellow","yellow",607,"218.67.46.212",-42.4100218433887,134.414153834805,"Chrome","Windows","149x175","Desktop","Agent9110",374,0,0
"subj030",2,22,"ink_naming_cong","green","green",1102,"220.98.141.166",33.0126469954848,83.4726815018803,"Chrome","Windows","25x562","Desktop","Agent5842",3983,0,0
"subj030",2,23,"ink_naming_cong","blue","blue",892,"192.105.115.161",82.6362615264952,27.0274883508682,"Chrome","Windows","732x768","Desktop","Agent5873",6609,0,0
"subj030",2,24,"word_reading_incong","yellow","yellow",635,"217.73.182.51",-15.1203659176826,-79.4446981698275,"Chrome","Windows","554x677","Desktop","Agent4633",7129,0,0
"subj030",2,25,"word_reading_incong","green","green",536,"200.75.127.177",-78.5173532366753,-129.117134353146,"Chrome","Windows","734x424","Desktop","Agent9488",3029,0,0
"subj030",2,26,"word_reading_incong","yellow","yellow",612,"213.108.62.146",36.6126505192369,-148.145175632089,"Chrome","Windows","876x88","Desktop","Agent4298",2345,0,0
"subj030",2,27,"ink_naming_incong","green","green",1090,"217.155.76.25",-62.4164386326447,-139.552836483344,"Chrome","Windows","618x308","Desktop","Agent1150",7945,0,0
"subj030",2,28,"word_reading_incong","blue","blue",735,"218.186.143.71",71.0269372165203,177.528180861846,"Chrome","Windows","110x620","Desktop","Agent4816",8364,0,0
"subj030",2,29,"word_reading_incong","green","green",3249,"203.232.15.196",-44.1952295880765,163.07490086183,"Chrome","Windows","368x740","Desktop","Agent4371",5807,0,0
"subj030",2,30,"word_reading_incong","red","red",802,"219.134.121.81",41.0183683829382,34.359057918191,"Chrome","Windows","684x305","Desktop","Agent6960",785,0,0
"subj030",2,31,"ink_naming_incong","green","green",1272,"199.249.130.28",-43.5591134615242,127.551167691126,"Chrome","Windows","697x517","Desktop","Agent1016",1394,0,0
"subj030",2,32,"ink_naming_cong","green","green",1092,"218.194.234.14",10.7519876724109,6.49278991855681,"Chrome","Windows","225x422","Desktop","Agent9679",8043,0,0
"subj030",2,33,"ink_naming_incong","yellow","yellow",1059,"213.51.247.107",-52.2148228576407,178.387943683192,"Chrome","Windows","624x472","Desktop","Agent5146",9652,0,0
"subj030",2,34,"word_reading_cong","green","green",719,"199.53.147.248",24.6600448200479,-59.0718272980303,"Chrome","Windows","761x335","Desktop","Agent9190",6981,0,0
"subj030",2,35,"word_reading_incong","yellow","yellow",639,"206.243.46.34",-0.0358763476833701,64.4445187691599,"Chrome","Windows","122x599","Desktop","Agent2718",9805,0,0
"subj030",2,36,"ink_naming_incong","blue","blue",1192,"211.124.166.118",-10.4757719859481,-106.158961420879,"Chrome","Windows","846x138","Desktop","Agent4257",5822,0,0
"subj030",2,37,"word_reading_incong","yellow","yellow",704,"208.46.85.196",27.0959461200982,27.2100415080786,"Chrome","Windows","484x310","Desktop","Agent8593",8964,0,0
"subj030",2,38,"word_reading_cong","green","green",893,"200.232.166.9",-2.52780974842608,93.297550175339,"Chrome","Windows","781x529","Desktop","Agent1835",910,0,0
"subj030",2,39,"ink_naming_incong","green","green",1234,"200.246.189.138",88.6205838248134,-176.156249474734,"Chrome","Windows","20x338","Desktop","Agent1370",5225,0,0
"subj030",2,40,"word_reading_incong","blue","blue",859,"193.77.201.144",-66.1961266910657,96.0494454950094,"Chrome","Windows","797x70","Desktop","Agent9505",4190,0,0
"subj030",2,41,"ink_naming_cong","blue","blue",906,"194.255.179.77",-66.6409311164171,-14.1792424768209,"Chrome","Windows","227x325","Desktop","Agent9615",896,0,0
"subj030",2,42,"ink_naming_incong","blue","blue",1014,"192.139.84.3",-71.2462609447539,-91.4822009392083,"Chrome","Windows","54x26","Desktop","Agent5332",2077,0,0
"subj030",2,43,"ink_naming_incong","blue","blue",1297,"216.163.11.139",-80.5087117524818,-35.5776193365455,"Chrome","Windows","180x124","Desktop","Agent1200",8408,0,0
"subj030",2,44,"ink_naming_incong","yellow","yellow",1181,"212.153.135.243",79.5431232545525,-77.9338469635695,"Chrome","Windows","654x737","Desktop","Agent4436",3203,0,0
"subj030",2,45,"ink_naming_cong","green","green",969,"211.14.203.192",79.4768704706803,-147.863508816808,"Chrome","Windows","75x312","Desktop","Agent5938",4231,0,0
"subj030",2,46,"ink_naming_cong","red","yellow",921,"194.231.37.200",-6.02634673006833,-112.516227532178,"Chrome","Windows","659x22","Desktop","Agent5750",9324,0,0
"subj030",2,47,"word_reading_incong","blue","blue",801,"194.226.114.24",61.8156438879669,-164.964933106676,"Chrome","Windows","746x3","Desktop","Agent4761",9236,0,0
"subj030",2,48,"word_reading_cong","yellow","yellow",794,"204.13.13.197",86.005226355046,172.893566591665,"Chrome","Windows","295x323","Desktop","Agent8157",7409,0,0
"subj030",2,49,"word_reading_incong","red","red",599,"205.27.182.191",-83.0251593701541,141.335546001792,"Chrome","Windows","567x435","Desktop","Agent8647",739,0,0
"subj030",2,50,"word_reading_incong","red","green",832,"203.53.235.118",-46.8499984731898,179.52710006386,"Chrome","Windows","13x262","Desktop","Agent5998",3968,0,0
"subj030",3,1,"ink_naming_incong","yellow","yellow",967,"219.76.132.72",-9.44150510709733,70.596513999626,"Chrome","Windows","743x11","Desktop","Agent5237",7456,0,0
"subj030",3,2,"ink_naming_incong","blue","blue",1220,"200.74.64.82",35.6439025048167,-23.4974811784923,"Chrome","Windows","614x710","Desktop","Agent3222",995,0,0
"subj030",3,3,"word_reading_incong","blue","blue",705,"199.45.33.24",69.0756756719202,-175.488597694784,"Chrome","Windows","626x530","Desktop","Agent6441",9024,0,0
"subj030",3,4,"ink_naming_incong","red","red",1111,"199.142.61.67",-58.5930310701951,44.4728364609182,"Chrome","Windows","599x358","Desktop","Agent5106",8441,0,0
"subj030",3,5,"ink_naming_incong","blue","blue",1057,"201.146.123.45",-63.4820652706549,130.856998097152,"Chrome","Windows","865x481","Desktop","Agent7677",8469,0,0
"subj030",3,6,"word_reading_incong","green","green",692,"201.3.149.127",-77.2688444517553,-42.3600288201123,"Chrome","Windows","427x731","Desktop","Agent4343",1790,0,0
"subj030",3,7,"word_reading_cong","green","green",790,"203.125.214.182",-24.3015418946743,149.810773450881,"Chrome","Windows","63x430","Desktop","Agent7158",1465,0,0
"subj030",3,8,"word_reading_cong","green","green",867,"192.74.224.153",-75.2179916901514,-99.8508256673813,"Chrome","Windows","823x646","Desktop","Agent9694",9608,0,0
"subj030",3,9,"ink_naming_cong","blue","blue",842,"211.198.44.63",60.6538699474186,83.6500331852585,"Chrome","Windows","1014x121","Desktop","Agent3068",4661,0,0
"subj030",3,10,"word_reading_cong","yellow","yellow",736,"210.113.109.188",82.7235452597961,-80.5228770431131,"Chrome","Windows","588x182","Desktop","Agent1467",6658,0,0
"subj030",3,11,"word_reading_cong","blue","blue",543,"194.17.168.81",-28.9764989772812,-79.3752677645534,"Chrome","Windows","352x117","Desktop","Agent8025",5760,0,0
"subj030",3,12,"word_reading_incong","yellow","yellow",561,"196.115.14.64",-80.0490652397275,136.09967677854,"Chrome","Windows","933x54","Desktop","Agent5924",3450,0,0
"subj030",3,13,"ink_naming_incong","yellow","yellow",1193,"209.126.45.51",50.1694715162739,88.3159127086401,"Chrome","Windows","333x717","Desktop","Agent2716",3997,0,0
"subj030",3,14,"ink_naming_cong","blue","blue",994,"212.77.14.242",19.5973603008315,-10.3818499110639,"Chrome","Windows","190x723","Desktop","Agent7533",2108,0,0
"subj030",3,15,"ink_naming_cong","blue","blue",1010,"198.249.214.71",-43.0379138980061,-60.9712665528059,"Chrome","Windows","121x613","Desktop","Agent1743",159,0,0
"subj030",3,16,"word_reading_incong","blue","blue",804,"220.115.196.43",72.4505084194243,-0.563544938340783,"Chrome","Windows","729x174","Desktop","Agent1745",7064,0,0
"subj030",3,17,"ink_naming_cong","red","red",875,"202.18.122.216",-18.9337733667344,88.9393748436123,"Chrome","Windows","835x230","Desktop","Agent9292",5723,0,0
"subj030",3,18,"word_reading_cong","green","green",850,"205.228.35.16",-81.5236612362787,-1.18906315416098,"Chrome","Windows","860x128","Desktop","Agent4728",5092,0,0
"subj030",3,19,"ink_naming_cong","red","red",959,"199.205.190.251",-57.8639935841784,166.219116020948,"Chrome","Windows","481x392","Desktop","Agent1299",3560,0,0
"subj030",3,20,"word_reading_incong","green","green",725,"208.17.33.93",31.2591436738148,156.580674368888,"Chrome","Windows","449x499","Desktop","Agent1840",9034,0,0
"subj030",3,21,"ink_naming_incong","blue","blue",1166,"214.63.123.227",0.687997047789395,114.889713702723,"Chrome","Windows","292x43","Desktop","Agent4538",6841,0,0
"subj030",3,22,"ink_naming_cong","green","green",1027,"195.54.239.90",31.1639614636078,-115.98803085275,"Chrome","Windows","5x607","Desktop","Agent1715",9113,0,0
"subj030",3,23,"ink_naming_incong","green","green",1141,"193.144.245.5",-0.501899309456348,100.13862661086,"Chrome","Windows","411x296","Desktop","Agent3873",5598,0,0
"subj030",3,24,"ink_naming_incong","green","green",1149,"220.208.232.19",-10.7989769568667,-48.0206653196365,"Chrome","Windows","367x672","Desktop","Agent5159",8058,0,0
"subj030",3,25,"ink_naming_incong","blue","blue",1249,"201.64.146.223",-49.0690104011446,65.6691447459161,"Chrome","Windows","798x641","Desktop","Agent5678",8516,0,0
"subj030",3,26,"word_reading_incong","green","green",518,"202.248.87.228",43.7470641871914,169.505089530721,"Chrome","Windows","834x193","Desktop","Agent1601",8516,0,0
"subj030",3,27,"ink_naming_cong","blue","blue",993,"205.62.69.222",-55.3516310546547,63.2225819583982,"Chrome","Windows","792x669","Desktop","Agent7671",9931,0,0
"subj030",3,28,"ink_naming_cong","yellow","yellow",908,"218.84.62.152",-64.6499124867842,-74.7379378415644,"Chrome","Windows","740x512","Desktop","Agent2184",4080,0,0
"subj030",3,29,"ink_naming_incong","blue","blue",1083,"196.51.120.102",13.5668501537293,-33.8111652620137,"Chrome","Windows","484x5","Desktop","Agent5422",9409,0,0
"subj030",3,30,"word_reading_incong","yellow","yellow",759,"210.233.55.7",89.5972951082513,101.657090680674,"Chrome","Windows","104x311","Desktop","Agent8611",2287,0,0
"subj030",3,31,"word_reading_cong","blue","blue",796,"222.29.10.228",43.795132515952,-173.403585618362,"Chrome","Windows","983x371","Desktop","Agent3735",5496,0,0
"subj030",3,32,"ink_naming_cong","red","red",947,"223.21.226.40",23.1053835013881,-174.724935488775,"Chrome","Windows","558x484","Desktop","Agent3822",4671,0,0
"subj030",3,33,"word_reading_cong","blue","blue",253,"212.60.84.237",-10.3330069687217,66.402321215719,"Chrome","Windows","599x447","Desktop","Agent2826",7458,0,0
"subj030",3,34,"word_reading_cong","red","red",788,"223.235.59.223",-9.50029657222331,-28.8990120962262,"Chrome","Windows","431x477","Desktop","Agent7685",3060,0,0
"subj030",3,35,"ink_naming_incong","red","red",1123,"197.82.90.202",15.6342465709895,-116.03413333185,"Chrome","Windows","269x362","Desktop","Agent6403",259,0,0
"subj030",3,36,"word_reading_incong","blue","blue",646,"202.100.75.140",66.5507429698482,6.52211316861212,"Chrome","Windows","482x345","Desktop","Agent2614",6148,0,0
"subj030",3,37,"ink_naming_incong","red","red",1115,"192.24.99.105",-11.0425627743825,125.823009945452,"Chrome","Windows","146x611","Desktop","Agent7153",3249,0,0
"subj030",3,38,"ink_naming_cong","yellow","yellow",991,"209.154.65.123",25.7709002494812,160.824640654027,"Chrome","Windows","567x253","Desktop","Agent1888",8825,0,0
"subj030",3,39,"word_reading_cong","blue","green",775,"206.75.126.5",-81.6956802690402,-166.275900481269,"Chrome","Windows","315x187","Desktop","Agent1042",5582,0,0
"subj030",3,40,"word_reading_cong","blue","blue",571,"222.44.13.60",-47.5404323916882,141.380752874538,"Chrome","Windows","534x162","Desktop","Agent4999",997,0,0
"subj030",3,41,"word_reading_cong","yellow","blue",709,"195.68.132.17",-25.7760120788589,146.655879747123,"Chrome","Windows","337x181","Desktop","Agent6707",576,0,0
"subj030",3,42,"ink_naming_incong","red","red",1092,"195.10.57.132",71.9417459238321,33.5436232946813,"Chrome","Windows","967x266","Desktop","Agent4365",1288,0,0
"subj030",3,43,"ink_naming_incong","green",NA,NA,"196.160.200.86",-15.7436582772061,131.148204272613,"Chrome","Windows","869x115","Desktop","Agent3547",4593,0,0
"subj030",3,44,"word_reading_incong","red","red",677,"209.46.113.235",11.6749796736985,-164.823309201747,"Chrome","Windows","337x707","Desktop","Agent6092",4948,0,0
"subj030",3,45,"ink_naming_incong","red","red",1136,"197.208.225.247",54.3007477233186,140.495927659795,"Chrome","Windows","574x418","Desktop","Agent9028",7257,0,0
"subj030",3,46,"word_reading_incong","red","red",733,"197.148.235.16",-33.4229722525924,66.7432999704033,"Chrome","Windows","1011x618","Desktop","Agent2512",8037,0,0
"subj030",3,47,"word_reading_incong","red","red",727,"196.58.120.147",-1.1397669184953,-45.2177397999913,"Chrome","Windows","569x611","Desktop","Agent7267",6608,0,0
"subj030",3,48,"ink_naming_incong","yellow","yellow",914,"216.158.160.148",19.1911267116666,49.0730788931251,"Chrome","Windows","554x292","Desktop","Agent6977",8043,0,0
"subj030",3,49,"word_reading_incong","yellow","yellow",880,"212.65.57.162",33.500861171633,58.8117215037346,"Chrome","Windows","177x426","Desktop","Agent7140",9357,0,0
"subj030",3,50,"word_reading_cong","yellow","yellow",779,"208.53.89.16",-56.2428338918835,-13.515654578805,"Chrome","Windows","162x759","Desktop","Agent7287",7259,0,0
"subj030",4,1,"ink_naming_incong","red","red",1155,"218.147.253.245",63.2257956638932,-136.943484144285,"Chrome","Windows","468x492","Desktop","Agent8487",3167,0,0
"subj030",4,2,"ink_naming_incong","blue","blue",1245,"201.169.181.211",-76.6641089553013,-56.1052413471043,"Chrome","Windows","341x56","Desktop","Agent5924",4156,0,0
"subj030",4,3,"word_reading_incong","red","red",627,"212.23.10.24",-84.1187547426671,148.300892114639,"Chrome","Windows","970x209","Desktop","Agent2899",593,0,0
"subj030",4,4,"ink_naming_cong","yellow","yellow",908,"217.239.154.48",38.0183507082984,3.87483213096857,"Chrome","Windows","928x258","Desktop","Agent7999",399,0,0
"subj030",4,5,"ink_naming_incong","yellow","yellow",1145,"211.116.105.43",-0.0156658189371228,109.643678404391,"Chrome","Windows","565x410","Desktop","Agent6059",1456,0,0
"subj030",4,6,"word_reading_incong","blue","blue",851,"196.226.124.151",50.2979738032445,-59.0432507917285,"Chrome","Windows","594x241","Desktop","Agent7558",4052,0,0
"subj030",4,7,"ink_naming_cong","red","red",1069,"194.89.227.164",60.955379283987,66.9126866664737,"Chrome","Windows","624x568","Desktop","Agent3681",6368,0,0
"subj030",4,8,"word_reading_cong","green","green",432,"205.68.37.97",87.7886238181964,-149.00227191858,"Chrome","Windows","161x714","Desktop","Agent7546",736,0,0
"subj030",4,9,"ink_naming_cong","yellow","yellow",976,"204.172.26.110",-61.7233393108472,-77.9560103919357,"Chrome","Windows","907x728","Desktop","Agent6843",7137,0,0
"subj030",4,10,"word_reading_cong","blue","blue",3578,"202.107.169.127",-60.9300272958353,159.375844197348,"Chrome","Windows","68x409","Desktop","Agent2019",8442,0,0
"subj030",4,11,"ink_naming_incong","green","green",2691,"199.2.26.157",-62.5438626715913,-4.04331274330616,"Chrome","Windows","442x757","Desktop","Agent6551",2439,0,0
"subj030",4,12,"word_reading_incong","blue","blue",853,"220.93.172.109",51.5071303490549,-12.574461735785,"Chrome","Windows","804x108","Desktop","Agent2654",277,0,0
"subj030",4,13,"word_reading_incong","red",NA,NA,"216.255.235.218",-67.7081104600802,-88.9205883163959,"Chrome","Windows","670x613","Desktop","Agent6422",787,0,0
"subj030",4,14,"word_reading_cong","red","red",632,"194.103.59.66",-3.15737801603973,59.9375122692436,"Chrome","Windows","986x12","Desktop","Agent5595",1896,0,0
"subj030",4,15,"word_reading_cong","red","red",744,"192.203.200.48",2.24051821511239,-141.227470161393,"Chrome","Windows","7x701","Desktop","Agent9419",4626,0,0
