"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj017",1,39,"ink_naming_cong","yellow",NA,NA,"209.112.41.244",-42.6792058255523,120.450041200966,"Chrome","Windows","8x282","Desktop","Agent2586",2624,0,0
"subj017",1,40,"ink_naming_cong","blue","blue",1018,"207.146.112.216",-10.3746643988416,-147.501490311697,"Chrome","Windows","110x190","Desktop","Agent4680",4348,0,0
"subj017",1,41,"word_reading_incong","red","red",556,"217.55.11.160",36.4259094279259,176.615288006142,"Chrome","Windows","61x393","Desktop","Agent5753",5590,0,0
"subj017",1,42,"ink_naming_incong","green","red",1173,"217.100.164.247",-67.0223957626149,-74.1991993971169,"Chrome","Windows","116x573","Desktop","Agent4271",2394,0,0
"subj017",1,43,"word_reading_incong","red","red",798,"210.203.57.60",-17.8752604499459,100.627623656765,"Chrome","Windows","282x657","Desktop","Agent4195",493,0,0
"subj017",1,44,"word_reading_cong","yellow","yellow",765,"214.109.88.153",52.4885719176382,105.323084844276,"Chrome","Windows","387x7","Desktop","Agent6743",266,0,0
"subj017",1,45,"word_reading_incong","red","red",752,"205.157.12.103",43.9637131243944,-154.936980977654,"Chrome","Windows","170x457","Desktop","Agent2524",3186,0,0
"subj017",1,46,"word_reading_incong","yellow","yellow",770,"199.80.243.104",-88.3284056000412,-90.0724216550589,"Chrome","Windows","278x766","Desktop","Agent2244",3552,0,0
"subj017",1,47,"word_reading_incong","green","green",796,"220.63.173.49",-57.5466030137613,-62.3759194649756,"Chrome","Windows","815x520","Desktop","Agent2856",2297,0,0
"subj017",1,48,"ink_naming_cong","red","red",979,"221.59.112.226",-74.1036238661036,-86.655753236264,"Chrome","Windows","794x342","Desktop","Agent5874",690,0,0
"subj017",1,49,"word_reading_cong","blue","blue",913,"202.64.141.177",-5.08755324874073,-92.1968185342848,"Chrome","Windows","854x404","Desktop","Agent8801",3839,0,0
"subj017",1,50,"ink_naming_cong","blue","blue",1070,"193.211.140.239",14.9007576657459,-146.587528428063,"Chrome","Windows","774x482","Desktop","Agent5219",7027,0,0
"subj017",2,1,"word_reading_cong","blue","blue",629,"214.5.136.142",-77.8073197882622,-96.6839704848826,"Chrome","Windows","433x328","Desktop","Agent4106",1895,0,0
"subj017",2,2,"ink_naming_incong","blue","blue",4732,"201.20.188.35",-25.3351188171655,7.1070717740804,"Chrome","Windows","949x427","Desktop","Agent6961",2858,0,0
"subj017",2,3,"word_reading_cong","yellow","yellow",740,"212.136.41.218",6.997688440606,-178.203460341319,"Chrome","Windows","561x762","Desktop","Agent4098",9029,0,0
"subj017",2,4,"word_reading_incong","blue","blue",891,"194.163.156.177",-16.3775347173214,-162.308506993577,"Chrome","Windows","187x692","Desktop","Agent4239",3447,0,0
"subj017",2,5,"word_reading_incong","red","red",664,"205.27.140.27",18.5733817471191,119.508518530056,"Chrome","Windows","601x265","Desktop","Agent6749",3166,0,0
"subj017",2,6,"ink_naming_cong","red","red",1237,"215.249.95.172",-58.6704008979723,124.237508838996,"Chrome","Windows","464x331","Desktop","Agent7042",977,0,0
"subj017",2,7,"ink_naming_incong","green","green",1162,"203.131.42.26",30.3481822600588,106.414981624112,"Chrome","Windows","691x334","Desktop","Agent9094",1658,0,0
"subj017",2,8,"ink_naming_incong","red","red",1016,"192.29.34.61",56.3504413934425,-36.3619100768119,"Chrome","Windows","585x510","Desktop","Agent6788",8687,0,0
"subj017",2,9,"word_reading_incong","blue","blue",708,"222.5.211.76",89.6810764633119,-115.256574433297,"Chrome","Windows","235x269","Desktop","Agent1914",3352,0,0
"subj017",2,10,"word_reading_incong","blue","blue",829,"209.33.127.39",-52.813749066554,-167.024715067819,"Chrome","Windows","121x533","Desktop","Agent8452",5456,0,0
"subj017",2,11,"word_reading_cong","green","green",826,"214.106.62.137",-18.8349098246545,-4.6615791041404,"Chrome","Windows","917x327","Desktop","Agent3212",3532,0,0
"subj017",2,12,"ink_naming_incong","green","green",1250,"217.239.72.40",-77.5346954120323,-171.955493325368,"Chrome","Windows","319x528","Desktop","Agent9405",6801,0,0
"subj017",2,13,"word_reading_cong","yellow","yellow",789,"203.135.167.150",80.835894481279,136.169249759987,"Chrome","Windows","767x698","Desktop","Agent4583",3122,0,0
"subj017",2,14,"word_reading_incong","yellow","yellow",705,"197.174.22.8",-8.91780932899565,-52.0994782727212,"Chrome","Windows","183x688","Desktop","Agent2334",2182,0,0
"subj017",2,15,"word_reading_cong","green","green",538,"193.91.35.4",-27.267005383037,-52.4711961485445,"Chrome","Windows","772x554","Desktop","Agent9626",839,0,0
"subj017",2,16,"word_reading_incong","yellow","yellow",670,"207.86.181.52",-52.7472447836772,-16.2462762929499,"Chrome","Windows","282x303","Desktop","Agent4592",7587,0,0
"subj017",2,17,"word_reading_incong","blue","blue",788,"199.158.175.249",5.13614297378808,-49.4092460162938,"Chrome","Windows","794x306","Desktop","Agent3050",6200,0,0
"subj017",2,18,"ink_naming_incong","red","red",1138,"214.151.72.102",-11.4008056093007,140.761120431125,"Chrome","Windows","881x496","Desktop","Agent9582",952,0,0
"subj017",2,19,"word_reading_cong","blue","blue",714,"200.113.88.242",-23.5502549819648,37.8514691535383,"Chrome","Windows","335x524","Desktop","Agent4771",3667,0,0
"subj017",2,20,"ink_naming_incong","blue","blue",4225,"210.136.24.94",56.0343634709716,25.1139167044312,"Chrome","Windows","703x359","Desktop","Agent5217",3185,0,0
"subj017",2,21,"ink_naming_cong","blue","blue",1077,"209.71.29.178",-35.9904118068516,9.43068159744143,"Chrome","Windows","200x206","Desktop","Agent3357",7090,0,0
"subj017",2,22,"ink_naming_cong","red",NA,NA,"209.149.110.231",5.49694656394422,-111.718130121008,"Chrome","Windows","23x562","Desktop","Agent1588",7232,0,0
"subj017",2,23,"word_reading_incong","yellow","yellow",608,"197.186.242.110",-3.6616274015978,-139.748107586056,"Chrome","Windows","320x609","Desktop","Agent5440",7164,0,0
"subj017",2,24,"word_reading_cong","yellow","yellow",667,"214.200.165.229",3.72449406422675,70.3087729867548,"Chrome","Windows","995x555","Desktop","Agent5956",5761,0,0
"subj017",2,25,"ink_naming_incong","green","green",1169,"201.85.250.207",42.6688673347235,72.7161597646773,"Chrome","Windows","686x321","Desktop","Agent4615",1297,0,0
"subj017",2,26,"ink_naming_cong","yellow","yellow",992,"215.123.79.196",67.8475268231705,43.1994442362338,"Chrome","Windows","652x248","Desktop","Agent1827",4607,0,0
"subj017",2,27,"ink_naming_incong","red","red",1061,"214.207.177.253",-35.5865937145427,-12.9276773985475,"Chrome","Windows","678x458","Desktop","Agent4761",7507,0,0
"subj017",2,28,"ink_naming_cong","red","red",804,"196.255.246.6",25.2339024748653,143.720069294795,"Chrome","Windows","375x142","Desktop","Agent6196",9208,0,0
"subj017",2,29,"ink_naming_cong","blue","blue",916,"196.9.179.247",-77.8948675096035,-56.1489812191576,"Chrome","Windows","823x54","Desktop","Agent8706",7854,0,0
"subj017",2,30,"ink_naming_incong","blue","blue",1247,"204.225.44.142",-15.4328249115497,-41.1335425637662,"Chrome","Windows","91x639","Desktop","Agent4807",9677,0,0
"subj017",2,31,"ink_naming_incong","red","red",78,"194.53.125.139",-33.8671190338209,1.88356946222484,"Chrome","Windows","567x678","Desktop","Agent5762",1055,0,0
"subj017",2,32,"ink_naming_cong","green","green",1125,"206.136.105.144",1.99114884249866,176.587524041533,"Chrome","Windows","981x157","Desktop","Agent8336",5087,0,0
"subj017",2,33,"ink_naming_cong","red","red",1146,"209.158.85.44",-58.9251021668315,30.6805602181703,"Chrome","Windows","11x179","Desktop","Agent1121",2942,0,0
"subj017",2,34,"word_reading_incong","red",NA,NA,"192.182.24.116",-8.97985498420894,-175.972043657675,"Chrome","Windows","950x496","Desktop","Agent8652",2921,0,0
"subj017",2,35,"word_reading_incong","blue","blue",779,"221.245.119.194",-27.1907898690552,-151.570159401745,"Chrome","Windows","446x510","Desktop","Agent2696",652,0,0
"subj017",2,36,"word_reading_incong","green","green",638,"214.251.7.234",45.1657828548923,70.6360765825957,"Chrome","Windows","142x349","Desktop","Agent4857",5110,0,0
"subj017",2,37,"word_reading_cong","blue","blue",693,"211.52.17.237",70.427541830577,-111.938355658203,"Chrome","Windows","815x600","Desktop","Agent8843",3155,0,0
"subj017",2,38,"word_reading_cong","green","green",636,"218.58.88.69",46.2339102337137,-23.4820531122386,"Chrome","Windows","203x461","Desktop","Agent2904",1130,0,0
"subj017",2,39,"word_reading_incong","blue","blue",619,"207.155.145.72",-19.4453762797639,-112.04968736507,"Chrome","Windows","777x200","Desktop","Agent3659",9192,0,0
"subj017",2,40,"word_reading_cong","yellow","yellow",656,"199.134.176.177",37.071791854687,19.138696314767,"Chrome","Windows","704x157","Desktop","Agent9853",9430,0,0
"subj017",2,41,"word_reading_cong","yellow","yellow",648,"209.66.115.151",9.660719409585,120.732430284843,"Chrome","Windows","699x351","Desktop","Agent3612",4054,0,0
"subj017",2,42,"ink_naming_incong","yellow","yellow",1142,"213.165.147.21",1.11069613136351,105.910226516426,"Chrome","Windows","129x281","Desktop","Agent6651",8602,0,0
"subj017",2,43,"word_reading_cong","blue","blue",556,"202.226.66.121",-51.5703005203977,-138.978681564331,"Chrome","Windows","426x95","Desktop","Agent9188",7922,0,0
"subj017",2,44,"word_reading_cong","blue","blue",761,"206.10.208.108",71.1972002824768,-133.242705753073,"Chrome","Windows","792x487","Desktop","Agent1518",9369,0,0
"subj017",2,45,"ink_naming_cong","blue","blue",993,"223.183.33.5",-30.6287960149348,-69.8899435345083,"Chrome","Windows","194x444","Desktop","Agent6818",8426,0,0
"subj017",2,46,"word_reading_incong","yellow","yellow",482,"204.114.172.95",-41.2736490508541,-167.361988686025,"Chrome","Windows","189x239","Desktop","Agent6079",6935,0,0
"subj017",2,47,"word_reading_incong","green","green",672,"222.12.62.254",-68.5954318055883,-133.441916601732,"Chrome","Windows","350x766","Desktop","Agent2353",2725,0,0
"subj017",2,48,"word_reading_cong","yellow","yellow",743,"206.34.15.213",-68.0423782020807,10.6729926355183,"Chrome","Windows","744x13","Desktop","Agent8841",7449,0,0
"subj017",2,49,"ink_naming_cong","green","green",817,"209.157.154.238",44.0898269880563,-91.4142597466707,"Chrome","Windows","970x709","Desktop","Agent7438",1750,0,0
"subj017",2,50,"word_reading_incong","blue","blue",805,"223.234.222.250",-29.1244842438027,157.45104088448,"Chrome","Windows","865x478","Desktop","Agent2051",1750,0,0
"subj017",3,1,"ink_naming_cong","red","red",1081,"209.226.119.35",62.9596357466653,167.480627819896,"Chrome","Windows","1015x149","Desktop","Agent8644",4922,0,0
"subj017",3,2,"ink_naming_incong","blue","blue",997,"221.109.78.105",45.9752064803615,85.7573920860887,"Chrome","Windows","859x627","Desktop","Agent8816",4453,0,0
"subj017",3,3,"ink_naming_cong","yellow","yellow",1221,"223.9.7.55",55.0994506431744,-78.1645382288843,"Chrome","Windows","216x151","Desktop","Agent5490",4342,0,0
"subj017",3,4,"word_reading_cong","yellow","yellow",652,"211.56.148.44",56.5825811354443,-46.2783432472497,"Chrome","Windows","23x63","Desktop","Agent2369",4339,0,0
"subj017",3,5,"word_reading_incong","red","red",804,"200.118.122.91",2.0626163855195,-171.204571779817,"Chrome","Windows","27x122","Desktop","Agent7810",1396,0,0
"subj017",3,6,"ink_naming_cong","blue","blue",1153,"218.41.19.55",-44.5045251678675,-96.4202215801924,"Chrome","Windows","159x588","Desktop","Agent9997",1030,0,0
"subj017",3,7,"ink_naming_cong","red","red",1209,"193.173.114.85",-54.2339129419997,-21.335510071367,"Chrome","Windows","387x97","Desktop","Agent4781",165,0,0
"subj017",3,8,"word_reading_cong","green","green",654,"199.25.39.239",-82.7645988576114,-40.3637945093215,"Chrome","Windows","667x160","Desktop","Agent9075",4100,0,0
"subj017",3,9,"word_reading_cong","green","green",557,"209.75.243.41",0.491032381542027,-3.30163249745965,"Chrome","Windows","896x567","Desktop","Agent8499",8388,0,0
"subj017",3,10,"word_reading_cong","blue","blue",654,"220.48.127.217",20.8225865475833,-49.1516790166497,"Chrome","Windows","107x743","Desktop","Agent8908",1408,0,0
"subj017",3,11,"word_reading_cong","blue","blue",37,"195.191.173.202",-12.9365508584306,9.46430291980505,"Chrome","Windows","327x120","Desktop","Agent9877",6269,0,0
"subj017",3,12,"ink_naming_incong","yellow","yellow",1162,"222.157.27.21",-58.3812800142914,-90.419264473021,"Chrome","Windows","1017x316","Desktop","Agent8775",8301,0,0
"subj017",3,13,"word_reading_incong","green","green",751,"216.119.215.201",23.41941582039,118.677091067657,"Chrome","Windows","518x177","Desktop","Agent3419",4982,0,0
"subj017",3,14,"word_reading_cong","green","green",717,"198.94.125.15",-12.9797862237319,57.7035883069038,"Chrome","Windows","151x263","Desktop","Agent5086",5696,0,0
"subj017",3,15,"word_reading_incong","blue","blue",755,"210.251.204.176",-44.0942217456177,74.0090725198388,"Chrome","Windows","689x749","Desktop","Agent9520",3423,0,0
"subj017",3,16,"word_reading_incong","blue","blue",648,"221.162.64.94",-59.4612661516294,-139.332415061072,"Chrome","Windows","850x193","Desktop","Agent3642",9880,0,0
"subj017",3,17,"ink_naming_cong","red","red",1127,"218.117.105.92",-53.2504955073819,27.6289413683116,"Chrome","Windows","779x221","Desktop","Agent6420",3248,0,0
"subj017",3,18,"ink_naming_cong","red","red",823,"196.58.51.67",66.8085245462134,-117.878864994273,"Chrome","Windows","604x673","Desktop","Agent3543",7719,0,0
"subj017",3,19,"word_reading_cong","blue",NA,NA,"209.148.7.121",84.0716185234487,-102.683581374586,"Chrome","Windows","562x439","Desktop","Agent6940",7534,0,0
"subj017",3,20,"ink_naming_incong","red","red",1168,"211.248.55.190",-42.0799119025469,-121.710218852386,"Chrome","Windows","904x632","Desktop","Agent7855",8764,0,0
"subj017",3,21,"word_reading_cong","green","green",710,"217.181.9.192",83.9162521110848,-34.1516452934593,"Chrome","Windows","184x81","Desktop","Agent1967",9329,0,0
"subj017",3,22,"word_reading_incong","blue","blue",822,"212.241.154.237",-5.35336619708687,-61.1214410886168,"Chrome","Windows","1023x293","Desktop","Agent4336",9582,0,0
"subj017",3,23,"word_reading_cong","yellow","yellow",558,"209.99.25.214",-36.943606864661,-166.956330221146,"Chrome","Windows","651x731","Desktop","Agent5557",2101,0,0
"subj017",3,24,"ink_naming_cong","blue","blue",1105,"214.121.138.124",24.5029552141204,-107.53878319636,"Chrome","Windows","134x358","Desktop","Agent6000",5430,0,0
"subj017",3,25,"ink_naming_cong","yellow","yellow",1098,"205.98.176.219",-9.70952262170613,47.6306021399796,"Chrome","Windows","437x50","Desktop","Agent6727",3050,0,0
"subj017",3,26,"ink_naming_incong","yellow","yellow",1229,"221.194.63.179",69.4367842376232,-120.811885362491,"Chrome","Windows","77x235","Desktop","Agent3772",1137,0,0
"subj017",3,27,"ink_naming_incong","green","green",1041,"200.229.219.254",-26.6406311234459,-174.305541096255,"Chrome","Windows","267x10","Desktop","Agent5457",8142,0,0
"subj017",3,28,"word_reading_incong","blue","blue",856,"214.192.188.45",77.0336514338851,161.446000691503,"Chrome","Windows","1015x454","Desktop","Agent5645",3502,0,0
"subj017",3,29,"word_reading_incong","green","green",913,"218.230.207.103",-57.6817553350702,-60.211502769962,"Chrome","Windows","337x343","Desktop","Agent1212",9648,0,0
"subj017",3,30,"ink_naming_cong","blue","blue",999,"202.21.112.93",5.6621830444783,-113.234386397526,"Chrome","Windows","691x37","Desktop","Agent3791",4449,0,0
"subj017",3,31,"ink_naming_cong","red","red",874,"202.163.252.105",79.7941311635077,-121.763506885618,"Chrome","Windows","704x711","Desktop","Agent3931",8777,0,0
"subj017",3,32,"word_reading_incong","red","red",524,"204.210.70.38",54.7443629661575,-120.258062174544,"Chrome","Windows","199x730","Desktop","Agent1976",3768,0,0
"subj017",3,33,"word_reading_incong","green","green",685,"220.107.160.241",40.3256012778729,-33.5953268967569,"Chrome","Windows","684x177","Desktop","Agent1787",4348,0,0
"subj017",3,34,"ink_naming_incong","blue","blue",1231,"223.225.125.191",25.3216297365725,-98.8236704561859,"Chrome","Windows","339x109","Desktop","Agent4890",2789,0,0
"subj017",3,35,"word_reading_incong","yellow","yellow",755,"199.112.186.54",-62.1024402603507,11.6750266123563,"Chrome","Windows","816x271","Desktop","Agent3694",8604,0,0
"subj017",3,36,"word_reading_cong","green","green",827,"208.120.125.169",-47.9304880695418,30.0352707691491,"Chrome","Windows","407x336","Desktop","Agent4220",9853,0,0
"subj017",3,37,"word_reading_incong","yellow","yellow",662,"194.42.159.236",-18.7180543597788,-25.837663281709,"Chrome","Windows","548x597","Desktop","Agent8215",6201,0,0
"subj017",3,38,"word_reading_cong","blue","blue",523,"203.20.200.34",26.6332270111889,118.916352661327,"Chrome","Windows","651x705","Desktop","Agent6921",700,0,0
"subj017",3,39,"word_reading_cong","green","green",600,"193.253.109.103",-48.1299791252241,-15.227774977684,"Chrome","Windows","333x334","Desktop","Agent2030",5009,0,0
"subj017",3,40,"ink_naming_incong","green","green",1029,"192.89.75.244",69.8772863578051,148.128147041425,"Chrome","Windows","1007x380","Desktop","Agent3934",5547,0,0
"subj017",3,41,"ink_naming_cong","yellow","yellow",1031,"210.99.55.143",32.0971167739481,-11.8864572700113,"Chrome","Windows","805x481","Desktop","Agent2571",2197,0,0
"subj017",3,42,"ink_naming_cong","green","green",1073,"200.5.69.238",-35.8375478954986,154.155545616522,"Chrome","Windows","549x481","Desktop","Agent7161",9382,0,0
"subj017",3,43,"word_reading_cong","red","red",847,"193.51.161.168",-59.1440696641803,128.813404357061,"Chrome","Windows","575x33","Desktop","Agent6132",4077,0,0
"subj017",3,44,"ink_naming_incong","red","red",1130,"222.220.136.202",12.3892127489671,-156.630078814924,"Chrome","Windows","1010x756","Desktop","Agent2898",3695,0,0
"subj017",3,45,"word_reading_cong","blue","blue",701,"216.128.158.21",-88.1363138370216,-15.2572736609727,"Chrome","Windows","570x87","Desktop","Agent5490",7760,0,0
"subj017",3,46,"word_reading_cong","yellow",NA,NA,"209.194.223.101",-6.05296874418855,170.540008647367,"Chrome","Windows","818x658","Desktop","Agent2111",2596,0,0
"subj017",3,47,"ink_naming_incong","yellow","yellow",4047,"215.193.114.189",-65.8246056223288,-31.5439021121711,"Chrome","Windows","129x75","Desktop","Agent9473",1083,0,0
"subj017",3,48,"word_reading_incong","yellow","yellow",649,"206.129.122.87",-64.119888455607,13.099445393309,"Chrome","Windows","418x162","Desktop","Agent9166",2385,0,0
"subj017",3,49,"ink_naming_incong","green","green",1318,"222.16.163.54",-13.3145908266306,44.5643218327314,"Chrome","Windows","829x739","Desktop","Agent7655",5829,0,0
"subj017",3,50,"ink_naming_incong","yellow","yellow",1190,"223.249.79.214",-67.5208603776991,-132.854547947645,"Chrome","Windows","163x394","Desktop","Agent5671",3630,0,0
"subj017",4,1,"word_reading_incong","yellow","yellow",793,"199.61.218.253",72.8483586385846,-116.589232077822,"Chrome","Windows","501x680","Desktop","Agent1226",3638,0,0
"subj017",4,2,"word_reading_cong","red","red",873,"203.21.120.185",-74.63763252832,143.390983035788,"Chrome","Windows","568x59","Desktop","Agent6790",3633,0,0
"subj017",4,3,"word_reading_incong","green","green",474,"222.12.185.90",-26.4486222993582,157.179530085996,"Chrome","Windows","209x251","Desktop","Agent2844",6385,0,0
"subj017",4,4,"word_reading_cong","blue","blue",727,"194.22.36.96",26.6190664563328,-134.847857560962,"Chrome","Windows","231x9","Desktop","Agent4088",576,0,0
"subj017",4,5,"word_reading_cong","yellow","yellow",774,"211.29.223.66",65.7950468827039,-139.03646606952,"Chrome","Windows","644x212","Desktop","Agent4536",2198,0,0
"subj017",4,6,"ink_naming_cong","blue","green",1092,"207.254.75.23",-19.4570877263322,-23.434739029035,"Chrome","Windows","837x359","Desktop","Agent2648",5852,0,0
"subj017",4,7,"word_reading_cong","yellow","yellow",807,"214.93.118.20",40.2735793311149,125.90709451586,"Chrome","Windows","890x655","Desktop","Agent5899",2155,0,0
"subj017",4,8,"word_reading_cong","red","red",645,"194.49.54.220",-84.1118646925315,138.801193088293,"Chrome","Windows","123x310","Desktop","Agent4876",9852,0,0
"subj017",4,9,"ink_naming_cong","red",NA,NA,"219.198.131.205",75.6824472779408,-95.4472516011447,"Chrome","Windows","627x579","Desktop","Agent9596",7359,0,0
"subj017",4,10,"ink_naming_incong","yellow","yellow",951,"197.63.26.186",71.6428530821577,-38.2704674173146,"Chrome","Windows","220x71","Desktop","Agent4569",5063,0,0
"subj017",4,11,"ink_naming_incong","green","blue",1052,"192.152.193.79",3.71911677997559,103.417584802955,"Chrome","Windows","265x576","Desktop","Agent8440",4151,0,0
"subj017",4,12,"word_reading_cong","green","green",762,"218.14.114.179",35.802708431147,43.9539232291281,"Chrome","Windows","502x691","Desktop","Agent6775",8912,0,0
"subj017",4,13,"word_reading_incong","yellow","yellow",633,"196.191.134.115",3.26308035291731,-21.1432058271021,"Chrome","Windows","495x439","Desktop","Agent4477",3990,0,0
"subj017",4,14,"word_reading_incong","yellow","yellow",690,"220.14.41.165",38.4341844683513,10.6226762384176,"Chrome","Windows","542x600","Desktop","Agent3828",2029,0,0
"subj017",4,15,"ink_naming_incong","blue","blue",1386,"201.127.166.254",-77.8629154432565,-39.1338059585541,"Chrome","Windows","590x296","Desktop","Agent1600",8468,0,0
