"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj008",1,16,"word_reading_cong","red","red",595,"199.61.227.51",50.0690471380949,174.949992941692,"Chrome","Windows","539x675","Desktop","Agent4061",3328,0,0
"subj008",1,17,"word_reading_cong","blue","blue",843,"217.142.209.215",-49.8967681825161,16.0754815209657,"Chrome","Windows","309x576","Desktop","Agent7425",7578,0,0
"subj008",1,18,"ink_naming_incong","green","green",1307,"199.78.118.50",-12.3284945357591,-23.120567696169,"Chrome","Windows","587x542","Desktop","Agent8155",3293,0,0
"subj008",1,19,"word_reading_cong","blue","blue",740,"199.71.178.102",-82.7766418922693,-123.896884471178,"Chrome","Windows","181x89","Desktop","Agent3919",9637,0,0
"subj008",1,20,"ink_naming_cong","green","green",933,"204.112.81.200",-44.601336652413,-92.0808237232268,"Chrome","Windows","641x352","Desktop","Agent1015",7557,0,0
"subj008",1,21,"word_reading_incong","blue","blue",747,"211.39.135.95",-75.507056415081,-59.0875669196248,"Chrome","Windows","557x235","Desktop","Agent8146",7970,0,0
"subj008",1,22,"ink_naming_incong","blue",NA,NA,"199.204.180.119",-59.8053472163156,50.4011731781065,"Chrome","Windows","371x738","Desktop","Agent2147",5873,0,0
"subj008",1,23,"word_reading_cong","red","green",799,"223.114.202.14",41.7519188951701,-104.753126576543,"Chrome","Windows","1022x426","Desktop","Agent3220",5496,0,0
"subj008",1,24,"ink_naming_incong","red","red",1231,"194.43.102.17",51.6963325347751,80.1459245849401,"Chrome","Windows","364x719","Desktop","Agent2632",7832,0,0
"subj008",1,25,"word_reading_cong","green","green",707,"209.42.14.96",-1.24739575199783,-99.0954471286386,"Chrome","Windows","343x285","Desktop","Agent7939",7191,0,0
"subj008",1,26,"word_reading_cong","green","green",596,"204.158.19.228",39.7401490202174,69.7364449035376,"Chrome","Windows","268x336","Desktop","Agent9308",9799,0,0
"subj008",1,27,"word_reading_incong","yellow","yellow",626,"203.40.135.152",47.0953038381413,-134.695096788928,"Chrome","Windows","78x113","Desktop","Agent2639",9269,0,0
"subj008",1,28,"ink_naming_cong","red","red",1175,"198.200.96.159",85.7850750815123,11.7891985271126,"Chrome","Windows","461x599","Desktop","Agent8019",7855,0,0
"subj008",1,29,"word_reading_incong","green","green",683,"220.106.179.40",16.3425265671685,-87.8805698174983,"Chrome","Windows","573x618","Desktop","Agent6434",4947,0,0
"subj008",1,30,"ink_naming_cong","blue","blue",1073,"212.254.195.113",77.3277717037126,76.2274606246501,"Chrome","Windows","568x485","Desktop","Agent1167",6705,0,0
"subj008",1,31,"word_reading_cong","green","green",797,"197.20.131.161",-26.8084622221068,91.2715407460928,"Chrome","Windows","563x57","Desktop","Agent2027",266,0,0
"subj008",1,32,"word_reading_cong","blue","blue",699,"193.253.254.7",-19.957728870213,147.685145772994,"Chrome","Windows","560x193","Desktop","Agent8623",415,0,0
"subj008",1,33,"word_reading_incong","yellow","yellow",699,"207.11.15.182",87.1664452878758,6.33192619308829,"Chrome","Windows","631x714","Desktop","Agent2662",1398,0,0
"subj008",1,34,"ink_naming_incong","blue","blue",1142,"219.77.133.133",52.1426415117458,46.5472978167236,"Chrome","Windows","866x577","Desktop","Agent3921",2731,0,0
"subj008",1,35,"ink_naming_cong","yellow","yellow",1093,"206.138.217.2",80.5952826049179,57.1188787277788,"Chrome","Windows","654x627","Desktop","Agent5334",6199,0,0
"subj008",1,36,"ink_naming_incong","yellow","yellow",1261,"205.217.26.96",-42.2674111369997,-175.229965606704,"Chrome","Windows","894x458","Desktop","Agent9678",8536,0,0
"subj008",1,37,"ink_naming_incong","yellow","yellow",973,"208.147.54.240",12.8024562494829,146.633838610724,"Chrome","Windows","958x262","Desktop","Agent7471",1280,0,0
"subj008",1,38,"word_reading_incong","blue","blue",742,"220.195.64.25",33.2015666691586,-100.331458998844,"Chrome","Windows","509x88","Desktop","Agent4938",9976,0,0
"subj008",1,39,"ink_naming_incong","yellow","yellow",1306,"208.67.211.198",17.7966915490106,-2.46658589690924,"Chrome","Windows","124x144","Desktop","Agent6699",427,0,0
"subj008",1,40,"ink_naming_cong","blue","blue",1130,"213.22.194.29",-68.6310404352844,-30.9674107376486,"Chrome","Windows","339x581","Desktop","Agent5920",3619,0,0
"subj008",1,41,"ink_naming_incong","green","green",4552,"208.155.105.89",-15.9761920524761,-32.2831451520324,"Chrome","Windows","142x26","Desktop","Agent3123",1210,0,0
"subj008",1,42,"word_reading_incong","red","red",655,"212.243.43.212",43.693205807358,40.3274881280959,"Chrome","Windows","57x240","Desktop","Agent8091",4514,0,0
"subj008",1,43,"ink_naming_cong","yellow","yellow",1014,"199.139.188.154",-53.89314847067,86.7321769148111,"Chrome","Windows","490x717","Desktop","Agent9378",4174,0,0
"subj008",1,44,"word_reading_cong","red","red",490,"199.70.98.56",-87.7785774786025,126.641549142078,"Chrome","Windows","47x685","Desktop","Agent9505",9146,0,0
"subj008",1,45,"ink_naming_cong","yellow","yellow",740,"197.142.194.227",-42.85950680729,73.6608762759715,"Chrome","Windows","153x629","Desktop","Agent6973",2890,0,0
"subj008",1,46,"ink_naming_incong","green","green",872,"214.56.47.15",-73.5900713643059,29.1355573665351,"Chrome","Windows","521x563","Desktop","Agent4897",5455,0,0
"subj008",1,47,"word_reading_cong","blue","blue",625,"223.115.158.27",60.0798578141257,-101.998748201877,"Chrome","Windows","952x743","Desktop","Agent5472",2809,0,0
"subj008",1,48,"word_reading_cong","yellow","red",841,"221.224.140.197",86.9285466335714,-68.879232108593,"Chrome","Windows","606x441","Desktop","Agent8863",9579,0,0
"subj008",1,49,"ink_naming_incong","blue","blue",1015,"208.220.56.9",-3.52068268228322,-75.2345249522477,"Chrome","Windows","470x217","Desktop","Agent2030",3944,0,0
"subj008",1,50,"ink_naming_incong","green","green",1065,"205.49.74.85",-19.883920471184,-178.305452428758,"Chrome","Windows","166x75","Desktop","Agent1730",9217,0,0
"subj008",2,1,"ink_naming_incong","red","red",1193,"203.12.200.222",70.9608736122027,-97.1750152297318,"Chrome","Windows","460x376","Desktop","Agent7380",4312,0,0
"subj008",2,2,"word_reading_incong","red","red",848,"208.168.253.255",-1.9738800264895,172.980289366096,"Chrome","Windows","412x527","Desktop","Agent3284",58,0,0
"subj008",2,3,"word_reading_cong","blue","blue",369,"203.182.96.219",-13.272497872822,21.3999970816076,"Chrome","Windows","687x253","Desktop","Agent3519",762,0,0
"subj008",2,4,"word_reading_cong","yellow","yellow",667,"217.81.55.57",-42.669738130644,87.7341548167169,"Chrome","Windows","843x622","Desktop","Agent4084",1311,0,0
"subj008",2,5,"ink_naming_incong","red","red",1259,"205.255.46.141",-85.5686219036579,160.652704853565,"Chrome","Windows","50x415","Desktop","Agent9674",3232,0,0
"subj008",2,6,"word_reading_incong","blue","blue",589,"222.233.211.148",-33.6378535721451,92.756350049749,"Chrome","Windows","686x625","Desktop","Agent9932",2481,0,0
"subj008",2,7,"ink_naming_incong","yellow","red",1312,"219.73.163.4",68.8941092323512,108.205483714119,"Chrome","Windows","504x643","Desktop","Agent2179",7150,0,0
"subj008",2,8,"word_reading_cong","green","green",777,"199.182.44.22",-56.9097831426188,-29.3613276164979,"Chrome","Windows","648x522","Desktop","Agent4989",2224,0,0
"subj008",2,9,"ink_naming_cong","green","green",1072,"212.245.163.80",10.0401940662414,130.667703710496,"Chrome","Windows","935x320","Desktop","Agent4524",8114,0,0
"subj008",2,10,"ink_naming_cong","blue","blue",981,"195.156.198.5",48.8496908219531,84.3649117927998,"Chrome","Windows","140x543","Desktop","Agent3723",2854,0,0
"subj008",2,11,"word_reading_incong","blue","blue",818,"221.70.162.113",-77.2920351242647,-13.7888519000262,"Chrome","Windows","1011x463","Desktop","Agent4105",3741,0,0
"subj008",2,12,"ink_naming_cong","yellow","yellow",1029,"209.130.27.230",-13.2250341726467,-8.30874424427748,"Chrome","Windows","692x593","Desktop","Agent2299",7244,0,0
"subj008",2,13,"word_reading_cong","yellow","yellow",537,"213.15.91.253",-79.0179132856429,151.054853070527,"Chrome","Windows","319x756","Desktop","Agent6578",5552,0,0
"subj008",2,14,"word_reading_incong","green","green",705,"201.198.251.201",-55.3537167655304,-11.6676590871066,"Chrome","Windows","296x399","Desktop","Agent5669",1793,0,0
"subj008",2,15,"word_reading_cong","blue",NA,NA,"207.6.114.41",-31.5725033869967,117.519717123359,"Chrome","Windows","880x751","Desktop","Agent5384",2028,0,0
"subj008",2,16,"ink_naming_cong","green","green",913,"202.39.156.65",-69.9974011676386,92.1848452370614,"Chrome","Windows","500x227","Desktop","Agent8846",9376,0,0
"subj008",2,17,"word_reading_incong","blue","blue",799,"202.0.167.38",-73.4150759177282,78.7097271345556,"Chrome","Windows","289x5","Desktop","Agent1598",3051,0,0
"subj008",2,18,"word_reading_incong","red","red",5811,"203.96.248.141",31.4340482605621,-87.8813396114856,"Chrome","Windows","238x215","Desktop","Agent1812",1501,0,0
"subj008",2,19,"word_reading_incong","green","green",804,"221.94.145.68",-75.4894166998565,-57.6439804863185,"Chrome","Windows","655x428","Desktop","Agent6015",4484,0,0
"subj008",2,20,"word_reading_cong","red","red",681,"215.176.107.201",73.1549443490803,63.472410030663,"Chrome","Windows","935x223","Desktop","Agent3535",4481,0,0
"subj008",2,21,"ink_naming_cong","green","green",1009,"200.221.8.208",-40.3484922554344,-25.400829333812,"Chrome","Windows","802x724","Desktop","Agent4198",4652,0,0
"subj008",2,22,"word_reading_incong","red","red",776,"221.72.6.63",70.7775085419416,-3.09320532716811,"Chrome","Windows","74x396","Desktop","Agent4956",6742,0,0
"subj008",2,23,"ink_naming_incong","red","red",1036,"206.212.153.208",21.2688286788762,61.6561525315046,"Chrome","Windows","667x266","Desktop","Agent6030",1995,0,0
"subj008",2,24,"word_reading_cong","blue","green",769,"207.251.53.132",51.7419581254944,-92.877899883315,"Chrome","Windows","571x545","Desktop","Agent9149",9819,0,0
"subj008",2,25,"ink_naming_incong","yellow","yellow",1075,"193.76.202.252",28.1938325241208,-74.348763814196,"Chrome","Windows","4x374","Desktop","Agent4093",8075,0,0
"subj008",2,26,"ink_naming_incong","yellow","yellow",1235,"192.118.55.124",-87.4438070319593,-64.9495996814221,"Chrome","Windows","388x368","Desktop","Agent1496",4223,0,0
"subj008",2,27,"word_reading_cong","green","green",740,"217.22.178.198",16.3504247926176,-7.61522389948368,"Chrome","Windows","565x578","Desktop","Agent6124",1205,0,0
"subj008",2,28,"ink_naming_cong","blue","blue",976,"221.98.33.11",36.7934257909656,92.4923385400325,"Chrome","Windows","495x510","Desktop","Agent7727",7135,0,0
"subj008",2,29,"ink_naming_cong","green","green",945,"223.204.68.184",-77.4236835166812,-78.8977546803653,"Chrome","Windows","722x163","Desktop","Agent5570",347,0,0
"subj008",2,30,"word_reading_cong","green","green",619,"216.210.255.66",-23.0820515938103,28.3798202499747,"Chrome","Windows","945x584","Desktop","Agent8970",7492,0,0
"subj008",2,31,"word_reading_cong","blue","blue",815,"200.136.248.232",50.7382108038291,-87.1399855893105,"Chrome","Windows","868x723","Desktop","Agent2613",1829,0,0
"subj008",2,32,"ink_naming_incong","green","green",1100,"216.114.114.187",-71.2202074751258,37.372935405001,"Chrome","Windows","490x663","Desktop","Agent3412",9713,0,0
"subj008",2,33,"word_reading_incong","blue","blue",675,"220.166.52.211",23.8137433771044,-54.8701261729002,"Chrome","Windows","628x359","Desktop","Agent5160",5414,0,0
"subj008",2,34,"ink_naming_incong","blue","blue",1394,"214.55.15.1",-54.1265212325379,99.50832744129,"Chrome","Windows","840x428","Desktop","Agent7867",4481,0,0
"subj008",2,35,"word_reading_incong","blue","blue",644,"211.219.166.148",75.5193809978664,-175.576667441055,"Chrome","Windows","912x689","Desktop","Agent8400",8089,0,0
"subj008",2,36,"ink_naming_cong","red","red",1127,"198.46.177.220",17.2032381780446,45.7341641094536,"Chrome","Windows","938x692","Desktop","Agent7067",1074,0,0
"subj008",2,37,"word_reading_incong","yellow","yellow",797,"204.204.198.9",45.0919764256105,33.0003838520497,"Chrome","Windows","734x264","Desktop","Agent1578",3469,0,0
"subj008",2,38,"ink_naming_cong","blue","blue",1078,"193.192.195.243",56.0124314250425,-148.352375691757,"Chrome","Windows","857x645","Desktop","Agent1621",7367,0,0
"subj008",2,39,"word_reading_cong","red","red",857,"196.252.223.221",77.4489503866062,112.516095517203,"Chrome","Windows","537x531","Desktop","Agent3850",3451,0,0
"subj008",2,40,"ink_naming_incong","red","red",1027,"206.19.197.0",88.7987557193264,33.2745810505003,"Chrome","Windows","237x92","Desktop","Agent6139",4666,0,0
"subj008",2,41,"word_reading_cong","blue","blue",652,"208.133.9.96",3.96497312933207,12.4519384279847,"Chrome","Windows","943x275","Desktop","Agent7498",9802,0,0
"subj008",2,42,"word_reading_cong","blue","blue",588,"197.89.203.210",62.4127131281421,11.1634532455355,"Chrome","Windows","553x531","Desktop","Agent1178",3232,0,0
"subj008",2,43,"word_reading_cong","green","green",809,"196.135.37.136",-28.209534091875,-120.46822716482,"Chrome","Windows","367x322","Desktop","Agent5628",2161,0,0
"subj008",2,44,"word_reading_cong","red","red",674,"220.2.149.23",73.5455415816978,145.660827225074,"Chrome","Windows","921x337","Desktop","Agent2228",2197,0,0
"subj008",2,45,"ink_naming_incong","red","red",1162,"221.234.223.210",-33.6948446044698,38.4662580303848,"Chrome","Windows","359x681","Desktop","Agent8348",6546,0,0
"subj008",2,46,"ink_naming_cong","yellow","yellow",878,"192.202.219.0",-72.9391548084095,38.0342696607113,"Chrome","Windows","143x583","Desktop","Agent4427",1536,0,0
"subj008",2,47,"word_reading_incong","green","green",665,"217.63.4.178",-25.5979249253869,-76.8820501305163,"Chrome","Windows","1019x114","Desktop","Agent7154",6500,0,0
"subj008",2,48,"ink_naming_cong","red","red",1305,"204.78.135.164",-45.2307514054701,4.12575521506369,"Chrome","Windows","256x227","Desktop","Agent4727",8065,0,0
"subj008",2,49,"ink_naming_incong","blue","blue",1030,"214.172.102.122",-15.4343914054334,-155.253012673929,"Chrome","Windows","659x395","Desktop","Agent6547",8823,0,0
"subj008",2,50,"ink_naming_incong","red","red",1077,"222.16.78.86",66.3616890180856,122.58768861182,"Chrome","Windows","852x189","Desktop","Agent9092",3241,0,0
"subj008",3,1,"word_reading_incong","green","green",558,"216.94.53.180",-51.423393166624,-131.398660819978,"Chrome","Windows","988x341","Desktop","Agent8607",7471,0,0
"subj008",3,2,"ink_naming_incong","yellow","yellow",932,"194.56.37.150",69.7588553884998,18.3215943630785,"Chrome","Windows","443x425","Desktop","Agent4539",7158,0,0
"subj008",3,3,"ink_naming_incong","red","red",1341,"193.201.157.240",68.7476027850062,-115.533191487193,"Chrome","Windows","818x218","Desktop","Agent6919",2125,0,0
"subj008",3,4,"word_reading_incong","blue","blue",635,"198.216.26.178",49.5060181058943,-160.590426307172,"Chrome","Windows","72x85","Desktop","Agent4924",3972,0,0
"subj008",3,5,"ink_naming_incong","blue","blue",1233,"206.43.23.16",-45.3419404104352,-164.34466640465,"Chrome","Windows","942x427","Desktop","Agent9796",6540,0,0
"subj008",3,6,"ink_naming_incong","yellow","yellow",1116,"222.113.23.114",-18.4858960518613,-163.854062380269,"Chrome","Windows","891x447","Desktop","Agent6676",4917,0,0
"subj008",3,7,"ink_naming_incong","blue","blue",1111,"223.88.108.192",20.7130621466786,109.164811810479,"Chrome","Windows","594x117","Desktop","Agent2343",1893,0,0
"subj008",3,8,"ink_naming_incong","blue","blue",1219,"207.175.136.64",-80.2166678057984,21.4549053367227,"Chrome","Windows","963x365","Desktop","Agent4835",457,0,0
"subj008",3,9,"ink_naming_cong","blue","blue",1055,"204.164.167.101",52.8673637425527,167.784573901445,"Chrome","Windows","580x341","Desktop","Agent3263",9071,0,0
"subj008",3,10,"ink_naming_incong","red","red",1343,"195.51.241.106",51.9994004443288,168.073207251728,"Chrome","Windows","192x71","Desktop","Agent3981",1971,0,0
"subj008",3,11,"word_reading_cong","blue","blue",761,"199.133.177.84",87.9209615383297,-26.9728836882859,"Chrome","Windows","242x428","Desktop","Agent5902",9370,0,0
"subj008",3,12,"ink_naming_incong","blue","blue",1190,"212.82.163.173",15.6096953898668,-167.536864355206,"Chrome","Windows","278x575","Desktop","Agent5319",6478,0,0
"subj008",3,13,"ink_naming_incong","yellow","yellow",1279,"213.187.171.227",4.61508275941014,38.6009425576776,"Chrome","Windows","44x349","Desktop","Agent3653",5475,0,0
"subj008",3,14,"word_reading_incong","green","green",534,"216.103.29.158",-73.4784910921007,-154.301619809121,"Chrome","Windows","798x485","Desktop","Agent3948",9561,0,0
"subj008",3,15,"ink_naming_cong","yellow","yellow",63,"207.181.62.146",46.3123076828197,179.641806576401,"Chrome","Windows","971x602","Desktop","Agent6417",7197,0,0
"subj008",3,16,"word_reading_cong","blue","blue",748,"216.124.179.206",78.0318087385967,-102.071310086176,"Chrome","Windows","886x697","Desktop","Agent2971",3780,0,0
"subj008",3,17,"ink_naming_cong","green","green",935,"211.252.123.235",69.5371338073164,-167.82456706278,"Chrome","Windows","229x225","Desktop","Agent9370",9415,0,0
"subj008",3,18,"ink_naming_cong","green","green",984,"206.141.179.52",-60.6336275674403,98.6176818329841,"Chrome","Windows","214x369","Desktop","Agent2398",4439,0,0
"subj008",3,19,"word_reading_incong","yellow","yellow",696,"202.73.68.141",-1.06977513525635,163.850463777781,"Chrome","Windows","713x58","Desktop","Agent2817",2183,0,0
"subj008",3,20,"word_reading_cong","red","red",715,"214.101.159.210",38.3410061616451,-148.604390183464,"Chrome","Windows","229x388","Desktop","Agent9485",20,0,0
"subj008",3,21,"ink_naming_cong","blue","blue",964,"208.110.130.200",-19.8446340300143,26.1667091399431,"Chrome","Windows","954x595","Desktop","Agent6426",5386,0,0
"subj008",3,22,"ink_naming_cong","red","red",845,"209.198.253.252",9.27480573300272,-87.8057084418833,"Chrome","Windows","135x731","Desktop","Agent9036",2133,0,0
"subj008",3,23,"word_reading_incong","green","green",763,"211.189.103.5",81.6688321111724,-0.173598518595099,"Chrome","Windows","1006x191","Desktop","Agent7712",3159,0,0
"subj008",3,24,"word_reading_cong","blue","blue",713,"203.218.204.37",-78.9985010493547,-11.5103111509234,"Chrome","Windows","716x83","Desktop","Agent3969",3676,0,0
"subj008",3,25,"ink_naming_incong","yellow","yellow",1210,"193.161.109.20",-0.570443621836603,58.0175290536135,"Chrome","Windows","261x198","Desktop","Agent4026",4870,0,0
"subj008",3,26,"word_reading_incong","blue","blue",773,"195.140.36.123",-76.8219421617687,-143.411089712754,"Chrome","Windows","565x260","Desktop","Agent4127",5245,0,0
"subj008",3,27,"ink_naming_cong","blue","blue",1131,"213.224.103.217",67.2026735264808,-56.3211219571531,"Chrome","Windows","27x32","Desktop","Agent1254",3812,0,0
"subj008",3,28,"word_reading_incong","yellow","yellow",764,"221.237.140.182",35.5255732499063,59.1949520912021,"Chrome","Windows","566x173","Desktop","Agent2622",8100,0,0
"subj008",3,29,"ink_naming_incong","yellow","yellow",1297,"192.93.12.224",34.7343341633677,29.1735438164324,"Chrome","Windows","666x31","Desktop","Agent8165",3055,0,0
"subj008",3,30,"ink_naming_cong","green","green",1155,"193.114.107.198",-85.659241382964,140.069883232936,"Chrome","Windows","233x431","Desktop","Agent1374",582,0,0
"subj008",3,31,"ink_naming_cong","green","green",790,"205.43.169.149",-83.9384451275691,16.8537478521466,"Chrome","Windows","469x10","Desktop","Agent7008",2411,0,0
"subj008",3,32,"ink_naming_cong","blue","blue",884,"218.101.59.26",0.839909613132477,156.510495040566,"Chrome","Windows","684x577","Desktop","Agent2285",1778,0,0
"subj008",3,33,"word_reading_incong","green","green",637,"205.165.8.188",86.5927375014871,102.395036956295,"Chrome","Windows","764x34","Desktop","Agent4747",5563,0,0
"subj008",3,34,"word_reading_incong","blue","blue",683,"195.47.33.169",84.2905206000432,-50.587397608906,"Chrome","Windows","302x721","Desktop","Agent3883",9423,0,0
"subj008",3,35,"word_reading_cong","green","green",633,"205.169.148.56",-54.0504358056933,-14.1541772335768,"Chrome","Windows","71x558","Desktop","Agent2118",9807,0,0
"subj008",3,36,"word_reading_cong","red","red",597,"195.245.250.182",-87.0444555720314,6.20999280363321,"Chrome","Windows","529x326","Desktop","Agent2972",9998,0,0
"subj008",3,37,"ink_naming_incong","blue","blue",1106,"210.28.15.225",11.0756957670674,-63.2884055469185,"Chrome","Windows","192x356","Desktop","Agent9452",10000,0,0
"subj008",3,38,"ink_naming_cong","blue","blue",997,"215.188.72.95",23.2130757858977,103.984781149775,"Chrome","Windows","761x380","Desktop","Agent3337",8798,0,0
"subj008",3,39,"ink_naming_cong","yellow","yellow",1020,"195.56.118.189",-60.4095057444647,-66.8146404437721,"Chrome","Windows","252x386","Desktop","Agent7212",5706,0,0
"subj008",3,40,"word_reading_cong","red","red",742,"203.97.247.61",-5.47288765199482,86.7565139383078,"Chrome","Windows","1002x214","Desktop","Agent7315",5162,0,0
"subj008",3,41,"ink_naming_incong","yellow","green",1158,"211.79.74.242",-38.3070105453953,49.0224400442094,"Chrome","Windows","337x510","Desktop","Agent8287",4055,0,0
"subj008",3,42,"word_reading_incong","yellow","yellow",825,"205.11.220.23",28.2657520193607,122.068287720904,"Chrome","Windows","856x291","Desktop","Agent6010",4104,0,0
"subj008",3,43,"word_reading_incong","red","red",536,"216.38.144.35",80.3085235739127,82.3795918934047,"Chrome","Windows","908x552","Desktop","Agent1999",1355,0,0
"subj008",3,44,"word_reading_incong","blue","blue",508,"205.190.225.77",-39.0501258568838,-156.802204381675,"Chrome","Windows","399x646","Desktop","Agent6384",700,0,0
"subj008",3,45,"ink_naming_cong","green","green",879,"200.17.85.212",48.0650972016156,102.09812739864,"Chrome","Windows","426x563","Desktop","Agent4472",3371,0,0
"subj008",3,46,"ink_naming_cong","green","green",1076,"222.124.54.130",-21.7211479414254,144.07381108962,"Chrome","Windows","95x70","Desktop","Agent5621",1995,0,0
"subj008",3,47,"word_reading_incong","red","red",1530,"198.101.212.73",-75.3626286797225,89.298648443073,"Chrome","Windows","895x361","Desktop","Agent6875",2577,0,0
"subj008",3,48,"ink_naming_incong","yellow",NA,NA,"205.210.172.224",-69.7083420166746,108.902835510671,"Chrome","Windows","121x344","Desktop","Agent9517",5926,0,0
"subj008",3,49,"word_reading_incong","yellow","yellow",847,"211.88.79.126",53.7664613267407,-84.4703557156026,"Chrome","Windows","84x75","Desktop","Agent8294",307,0,0
"subj008",3,50,"word_reading_cong","red","red",658,"196.244.34.100",45.7890310417861,-14.0605667140335,"Chrome","Windows","703x190","Desktop","Agent1805",8157,0,0
"subj008",4,1,"ink_naming_incong","red","green",1142,"221.99.75.126",-76.1455631861463,-45.0202562101185,"Chrome","Windows","340x344","Desktop","Agent8691",8382,0,0
"subj008",4,2,"ink_naming_incong","blue","blue",5621,"194.28.64.143",-83.8553252303973,63.6912694852799,"Chrome","Windows","495x399","Desktop","Agent7394",710,0,0
"subj008",4,3,"ink_naming_incong","yellow","yellow",1063,"193.193.255.55",-39.5611234288663,140.857226410881,"Chrome","Windows","130x346","Desktop","Agent9904",5751,0,0
"subj008",4,4,"word_reading_incong","red","red",857,"196.181.153.120",-64.5649727527052,34.0679382439703,"Chrome","Windows","746x499","Desktop","Agent2755",7395,0,0
"subj008",4,5,"ink_naming_incong","red","red",963,"195.59.122.229",-66.6104517085478,101.658422229812,"Chrome","Windows","1024x622","Desktop","Agent3683",3263,0,0
"subj008",4,6,"word_reading_incong","yellow","yellow",796,"205.78.204.205",78.1341596972197,24.9374802410603,"Chrome","Windows","287x79","Desktop","Agent6464",8223,0,0
"subj008",4,7,"word_reading_incong","yellow","yellow",516,"212.213.218.180",65.5288013862446,-146.86322003603,"Chrome","Windows","715x201","Desktop","Agent8692",4723,0,0
"subj008",4,8,"word_reading_cong","red","red",829,"223.233.123.213",59.1576208546758,24.9588108435273,"Chrome","Windows","780x28","Desktop","Agent3764",3257,0,0
"subj008",4,9,"ink_naming_incong","blue","blue",1084,"206.199.25.75",88.4307746216655,-41.5941480919719,"Chrome","Windows","79x59","Desktop","Agent4148",8265,0,0
"subj008",4,10,"word_reading_cong","green",NA,NA,"213.10.91.184",25.1236760057509,-105.560736441985,"Chrome","Windows","339x107","Desktop","Agent2426",2076,0,0
"subj008",4,11,"word_reading_cong","green","green",725,"196.221.122.11",48.2534850016236,70.8023481443524,"Chrome","Windows","445x670","Desktop","Agent3689",2058,0,0
"subj008",4,12,"ink_naming_cong","red","red",1169,"194.126.234.145",-40.4196760710329,103.820478245616,"Chrome","Windows","236x731","Desktop","Agent8627",6859,0,0
"subj008",4,13,"word_reading_incong","blue","blue",916,"214.8.204.248",77.6497162040323,-8.84997949004173,"Chrome","Windows","641x343","Desktop","Agent2398",9823,0,0
"subj008",4,14,"word_reading_incong","red","red",632,"203.192.129.0",51.3106075348333,21.3400050345808,"Chrome","Windows","525x195","Desktop","Agent2346",1250,0,0
"subj008",4,15,"ink_naming_cong","red","red",985,"207.118.227.195",-37.5329380575567,176.225096080452,"Chrome","Windows","112x684","Desktop","Agent4593",8145,0,0
